problem,algorithm,seed,engine,pop_size,max_evaluations,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat13,nsgaii,12,numba,100,25000,1.2894684000057168,100,1.015566518322495,0.003938414598283051
zcat13,nsgaii,13,numba,100,25000,1.3103429999900982,100,1.015291696532591,0.003821945576721519
zcat13,nsgaii,14,numba,100,25000,1.3749721000203863,100,1.0159216274373453,0.003970606373815555
zcat13,nsgaii,15,numba,100,25000,1.3453498000162654,100,1.0152164794327125,0.003995851945048089
zcat13,nsgaii,16,numba,100,25000,1.3645892000058666,100,1.0161848814477243,0.003726796786454126
zcat13,nsgaii,17,numba,100,25000,1.254562399990391,100,1.0152556428356898,0.004315179800219544
zcat13,nsgaii,18,numba,100,25000,1.3686881999892648,100,1.0154374528575834,0.003992138984984016
zcat13,nsgaii,19,numba,100,25000,1.321748500020476,100,1.0158381013543747,0.0038922559845130547
zcat13,nsgaii,20,numba,100,25000,1.419704300002195,100,1.0152301624016535,0.004107823195045211
zcat13,gces,0,numba,100,25000,4.9963754999917,100,1.0170657585480145,0.0031627891151863713
zcat13,gces,1,numba,100,25000,4.982464799977606,100,1.0168117196097242,0.0031017066992060625
zcat13,gces,2,numba,100,25000,5.041395199979888,100,1.016485216343073,0.003163864953149606
zcat13,gces,3,numba,100,25000,5.098889499990037,100,1.0166787353631253,0.003203112977935515
zcat13,gces,4,numba,100,25000,5.1971243000007235,100,1.0177742477124794,0.0028238772031526646
zcat13,gces,5,numba,100,25000,4.83946129999822,100,1.016691993040452,0.003265348369200702
zcat13,gces,6,numba,100,25000,5.238650399987819,100,1.0158877421570935,0.0035469809955013675
zcat13,gces,7,numba,100,25000,5.332789799984312,100,1.0170436703991543,0.0032278147951638313
zcat13,gces,8,numba,100,25000,5.531909999990603,100,1.0173871289040302,0.002989998652583915
zcat13,gces,9,numba,100,25000,5.608465600002091,100,0.9444430523017104,0.2351256692471593
zcat13,gces,10,numba,100,25000,5.789195399993332,100,1.0170001394386965,0.0028293401976783946
zcat13,gces,11,numba,100,25000,5.4044945999921765,100,1.017090575416289,0.0030967364113554086
zcat13,gces,12,numba,100,25000,5.005936600005953,100,1.0167935362835994,0.0031931897670562613
zcat13,gces,13,numba,100,25000,4.7902166999992914,100,1.0174691167394008,0.0029846491513038963
zcat13,gces,14,numba,100,25000,4.871581700019306,100,1.0171175907517453,0.003177085429539938
zcat13,gces,15,numba,100,25000,4.885227399994619,100,1.017776361551935,0.0028402675105598974
zcat13,gces,16,numba,100,25000,4.816640200006077,100,1.0159845619929024,0.00320150051191722
zcat13,gces,17,numba,100,25000,4.807367399975192,100,1.0170525341183545,0.00313438569481945
zcat13,gces,18,numba,100,25000,4.707910800003447,100,1.016312318589691,0.003494839474825587
zcat13,gces,19,numba,100,25000,5.0027570000092965,100,1.0160726950508772,0.0033310051075463422
zcat13,gces,20,numba,100,25000,4.873483399976976,100,1.0171730134028094,0.003126796754835593
zcat14,nsgaii,0,numba,100,25000,1.2514790999994148,100,0.9760543079859099,0.007163251861385475
zcat14,nsgaii,1,numba,100,25000,1.2285381999972742,100,0.9740417946970727,0.0077459540285593695
zcat14,nsgaii,2,numba,100,25000,1.187545599997975,100,0.9767623337168562,0.007165878374053642
zcat14,nsgaii,3,numba,100,25000,1.2584756999858655,100,0.9743834459042238,0.007669501243371317
zcat14,nsgaii,4,numba,100,25000,1.1767946000036318,100,0.9711150083553032,0.008669161559119232
zcat14,nsgaii,5,numba,100,25000,1.2427598000213038,100,0.9757110372010419,0.007301572418919547
zcat14,nsgaii,6,numba,100,25000,1.175726699992083,100,0.9748192967498099,0.00753059680276844
zcat14,nsgaii,7,numba,100,25000,1.2131574999948498,100,0.9737618695150645,0.007809847603428873
zcat14,nsgaii,8,numba,100,25000,1.1862844999996014,100,0.9756004021964324,0.0073620470858864855
zcat14,nsgaii,9,numba,100,25000,1.2045510000025388,100,0.9749412405989764,0.007632216481204582
zcat14,nsgaii,10,numba,100,25000,1.2199545000039507,100,0.9742267453361587,0.007702768317930713
zcat14,nsgaii,11,numba,100,25000,1.3314073999936227,100,0.9734611761672369,0.008021689072820476
zcat14,nsgaii,12,numba,100,25000,1.2126440000138246,100,0.9759534680637649,0.0072319840484504645
zcat14,nsgaii,13,numba,100,25000,1.1708274999982677,100,0.9768287902301112,0.007036448391961852
zcat14,nsgaii,14,numba,100,25000,1.2760095999983605,100,0.9756959158665987,0.0073985828882669824
zcat14,nsgaii,15,numba,100,25000,1.2623016000143252,100,0.976144698055635,0.007214622303551886
zcat14,nsgaii,16,numba,100,25000,1.2873436999798287,100,0.9759880295317217,0.00722749751003907
zcat14,nsgaii,17,numba,100,25000,1.2618788999971002,100,0.9748398648296454,0.00763993292670737
zcat14,nsgaii,18,numba,100,25000,1.21729490000871,100,0.9748528116765172,0.007481527647969829
zcat14,nsgaii,19,numba,100,25000,1.274268100009067,100,0.9739610229765922,0.007815855051378991
zcat14,nsgaii,20,numba,100,25000,1.142257300001802,100,0.9745859643003212,0.007709498660440002
zcat14,gces,0,numba,100,25000,5.106964799982961,100,0.9788832096275711,0.006529596371842253
zcat14,gces,1,numba,100,25000,5.012008799996693,100,0.9794743541122263,0.006188982821214025
zcat14,gces,2,numba,100,25000,4.788252199999988,100,0.9794120221998174,0.006272055462688073
zcat14,gces,3,numba,100,25000,5.097355700010667,100,0.9796025854282824,0.005971363572051218
zcat14,gces,4,numba,100,25000,5.387884399999166,100,0.97991977373632,0.006150452006662591
zcat14,gces,5,numba,100,25000,5.236532500013709,100,0.9772288918488297,0.00718600716357869
zcat14,gces,6,numba,100,25000,4.829481099994155,100,0.9789650755651179,0.006565062395113836
zcat14,gces,7,numba,100,25000,5.038356600009138,100,0.9808358463931173,0.005732932381758191
zcat14,gces,8,numba,100,25000,4.98238429997582,100,0.9783609469939583,0.006565678387744039
zcat14,gces,9,numba,100,25000,5.228544399986276,100,0.9788216721931837,0.006741687138702913
zcat14,gces,10,numba,100,25000,4.990482199995313,100,0.9797921376331011,0.00961779520621648
zcat14,gces,11,numba,100,25000,4.772478999977466,100,0.9805079151462063,0.005859205704687697
zcat14,gces,12,numba,100,25000,4.8285318999842275,100,0.9808488471522396,0.005979341981156924
zcat14,gces,13,numba,100,25000,4.820236899977317,100,0.9812674598913915,0.005821686984868858
zcat14,gces,14,numba,100,25000,5.123117299983278,100,0.9804818806778861,0.005903479809485308
zcat14,gces,15,numba,100,25000,5.050436099991202,100,0.9795926458602124,0.006545558947033888
zcat14,gces,16,numba,100,25000,4.865307200001553,100,0.9782348142878833,0.006736720848847584
zcat14,gces,17,numba,100,25000,5.041990199999418,100,0.9804197853589474,0.006213838650895977
zcat14,gces,18,numba,100,25000,5.391309700004058,100,0.9791094400716798,0.006402795438050017
zcat14,gces,19,numba,100,25000,5.507624400022905,100,0.979334331814885,0.0061451576470746274
zcat14,gces,20,numba,100,25000,4.906263400014723,100,0.9798923833163322,0.005934491340428247
zcat15,nsgaii,0,numba,100,25000,1.2934860000095796,100,0.9890433187122485,0.0051320266980059105
zcat15,nsgaii,1,numba,100,25000,1.301542100001825,100,0.9881113976461089,0.005591261063800996
zcat15,nsgaii,2,numba,100,25000,1.2103976999933366,100,0.989272471659196,0.004976851557034766
zcat15,nsgaii,3,numba,100,25000,1.16836070001591,100,0.9887723348192063,0.005196390864901402
zcat15,nsgaii,4,numba,100,25000,1.236331699998118,100,0.988317960428673,0.005450135601180256
zcat15,nsgaii,5,numba,100,25000,1.1932188000064343,100,0.9883114138659672,0.005499014540526467
zcat15,nsgaii,6,numba,100,25000,1.3131607999966945,100,0.9869017221289794,0.006080349088384398
zcat15,nsgaii,7,numba,100,25000,1.409238699998241,100,0.9884349604913921,0.005474823966726895
zcat15,nsgaii,8,numba,100,25000,1.2968530000071041,100,0.9892245673919131,0.005061506393815545
zcat15,nsgaii,9,numba,100,25000,1.377620500017656,100,0.9879924663274449,0.005626217579586138
zcat15,nsgaii,10,numba,100,25000,1.3362014000013005,100,0.9900374704364668,0.0047142403043296515
zcat15,nsgaii,11,numba,100,25000,1.3261395000154153,100,0.9876866052900397,0.005804258187928614
zcat15,nsgaii,12,numba,100,25000,1.2141700999927707,100,0.9890369788706087,0.005135701929099597
zcat15,nsgaii,13,numba,100,25000,1.4642014999990351,100,0.935122995838711,0.19784780233423965
zcat15,nsgaii,14,numba,100,25000,1.3090716000006068,100,0.9885834983801807,0.0054256526206814095
zcat15,nsgaii,15,numba,100,25000,1.375677000003634,100,0.9878319870571507,0.005710443169152427
zcat15,nsgaii,16,numba,100,25000,1.1875761999981478,100,0.9887383325480281,0.00520506066035009
zcat15,nsgaii,17,numba,100,25000,1.2825950999977067,100,0.9877409762879608,0.005805088146709737
zcat15,nsgaii,18,numba,100,25000,1.1417685000051279,100,0.9893539112947378,0.0049155525890107665
zcat15,nsgaii,19,numba,100,25000,1.165136600000551,100,0.989327068719148,0.005081721745415966
zcat15,nsgaii,20,numba,100,25000,1.3100487999909092,100,0.9887925277212162,0.0052404938669014765
zcat15,gces,0,numba,100,25000,4.603309900005115,100,0.989765183553831,0.004770698375317353
zcat15,gces,1,numba,100,25000,4.257329699990805,100,0.990733177206622,0.0043598719543801725
zcat15,gces,2,numba,100,25000,4.572033600008581,100,0.9903585593441532,0.00455812089449343
zcat15,gces,3,numba,100,25000,4.484371400001692,100,0.9904160671340935,0.004462082498670415
zcat15,gces,4,numba,100,25000,4.491113099997165,100,0.9906492095719763,0.004335294749978082
zcat15,gces,5,numba,100,25000,4.4535326000186615,100,0.9899545805134511,0.004682835822826122
zcat15,gces,6,numba,100,25000,4.499202200007858,100,0.9901358080546977,0.004593922370444716
zcat15,gces,7,numba,100,25000,4.68792910000775,100,0.9914122636153961,0.003998443686670385
zcat15,gces,8,numba,100,25000,4.527762600017013,100,0.9896992132078541,0.004721232527385339
zcat15,gces,9,numba,100,25000,4.780085599981248,100,0.9894836376183811,0.004815780129060826
zcat15,gces,10,numba,100,25000,4.4892399000236765,100,0.990732604831511,0.004321361247482283
zcat15,gces,11,numba,100,25000,4.516797299991595,100,0.9907716257950356,0.004337948795047107
zcat15,gces,12,numba,100,25000,4.701466900005471,100,0.9905929550335566,0.004370456548438879
zcat15,gces,13,numba,100,25000,4.570528400014155,100,0.9920996025637433,0.003718712234902673
zcat15,gces,14,numba,100,25000,4.844714600010775,100,0.9907946230998186,0.004210145952974627
