variant,problem,obj_group,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,cec2009_uf2,UF,numba,100000,1,10000,0.5465069999918342,0.8709109864176127
baseline,cec2009_uf2,UF,numba,100000,1,20000,1.0735207999823615,0.9056089518271838
baseline,cec2009_uf2,UF,numba,100000,1,50000,2.7100141999835614,0.9217383567146806
baseline,cec2009_uf2,UF,numba,100000,1,100000,5.779099899984431,0.9304520096660832
baseline,cec2009_uf2,UF,numba,100000,2,5000,0.2601470999943558,0.8445417008093764
baseline,cec2009_uf2,UF,numba,100000,2,10000,0.5336476999800652,0.881280552550072
baseline,cec2009_uf2,UF,numba,100000,2,20000,1.0172703999851365,0.9011459200566746
baseline,cec2009_uf2,UF,numba,100000,2,50000,2.621397699986119,0.9254213268645732
baseline,cec2009_uf2,UF,numba,100000,2,100000,5.540379199985182,0.939778053558967
baseline,cec2009_uf2,UF,numba,100000,3,5000,0.3810603000165429,0.8342826967592959
baseline,cec2009_uf2,UF,numba,100000,3,10000,0.9260545000142884,0.8781186487648425
baseline,cec2009_uf2,UF,numba,100000,3,20000,2.0780418000067584,0.9144644670639682
baseline,cec2009_uf2,UF,numba,100000,3,50000,5.1845275000086986,0.9377930237332202
baseline,cec2009_uf2,UF,numba,100000,3,100000,9.85497780001606,0.9468392801998682
baseline,cec2009_uf2,UF,numba,100000,4,5000,0.3593467000173405,0.8226028517051266
baseline,cec2009_uf2,UF,numba,100000,4,10000,0.741027900017798,0.8683696375413612
baseline,cec2009_uf2,UF,numba,100000,4,20000,1.623967999999877,0.8926208889860004
baseline,cec2009_uf2,UF,numba,100000,4,50000,4.165283400012413,0.911543272643975
baseline,cec2009_uf2,UF,numba,100000,4,100000,8.509068900020793,0.9245752145303424
baseline,cec2009_uf2,UF,numba,100000,5,5000,0.3697792000020854,0.8169093757654631
baseline,cec2009_uf2,UF,numba,100000,5,10000,0.8584286000113934,0.8788221078651722
baseline,cec2009_uf2,UF,numba,100000,5,20000,1.8209482000092976,0.9014989514794988
baseline,cec2009_uf2,UF,numba,100000,5,50000,4.4854250000207685,0.9153751746012296
baseline,cec2009_uf2,UF,numba,100000,5,100000,8.672666800004663,0.9245418998401442
baseline,cec2009_uf2,UF,numba,100000,6,5000,0.3986175000027288,0.8496341285438036
baseline,cec2009_uf2,UF,numba,100000,6,10000,0.8917527000012342,0.8908894948610119
baseline,cec2009_uf2,UF,numba,100000,6,20000,1.8517800999979956,0.908762432181516
baseline,cec2009_uf2,UF,numba,100000,6,50000,4.315298200002872,0.9245809267991124
baseline,cec2009_uf2,UF,numba,100000,6,100000,8.973757100000512,0.9342295560051692
baseline,cec2009_uf2,UF,numba,100000,7,5000,0.4583677000191528,0.8323893845465361
baseline,cec2009_uf2,UF,numba,100000,7,10000,0.8971986000251491,0.8548944395945682
baseline,cec2009_uf2,UF,numba,100000,7,20000,1.777268500009086,0.8649396411198714
baseline,cec2009_uf2,UF,numba,100000,7,50000,4.5716415000206325,0.8767174841454696
baseline,cec2009_uf2,UF,numba,100000,7,100000,9.617865200008964,0.8819899524461167
baseline,cec2009_uf2,UF,numba,100000,8,5000,0.3854479999863542,0.8228601922965749
baseline,cec2009_uf2,UF,numba,100000,8,10000,0.7331183000060264,0.8768710921579999
baseline,cec2009_uf2,UF,numba,100000,8,20000,1.76307149999775,0.908117304221051
baseline,cec2009_uf2,UF,numba,100000,8,50000,4.5505319999938365,0.9281793650228132
baseline,cec2009_uf2,UF,numba,100000,8,100000,8.944168099988019,0.9404438132841068
baseline,cec2009_uf2,UF,numba,100000,9,5000,0.4223147999728098,0.8318229694774562
baseline,cec2009_uf2,UF,numba,100000,9,10000,0.970238399982918,0.8759179127778661
baseline,cec2009_uf2,UF,numba,100000,9,20000,2.0153669999854174,0.8983130390563657
baseline,cec2009_uf2,UF,numba,100000,9,50000,4.778556499979459,0.9112431995484388
baseline,cec2009_uf2,UF,numba,100000,9,100000,9.60110969998641,0.9185977418417308
baseline,cec2009_uf2,UF,numba,100000,10,5000,0.4517486999975517,0.8320316057049145
baseline,cec2009_uf2,UF,numba,100000,10,10000,0.7321501999977045,0.8864015259282717
baseline,cec2009_uf2,UF,numba,100000,10,20000,1.7266194999974689,0.912059823523823
baseline,cec2009_uf2,UF,numba,100000,10,50000,4.652213399996981,0.9333204166545296
baseline,cec2009_uf2,UF,numba,100000,10,100000,9.158702000015182,0.9407262575864286
