Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
nsgaii_archive_hybrid,zcat20,0,ArchiveSubsetHV,289787382.14428854
nsgaii_archive_hybrid,zcat20,0,ArchiveSubsetIGD+,0.0757014402451523
nsgaii_archive_hybrid,zcat20,0,ArchiveSubsetIGD+,1.490029159858259
nsgaii_archive_hybrid,zcat20,0,ArchiveSubsetIGD+,9.308093623943048
nsgaii_archive_hybrid,zcat20,0,HV,3.150775585359006
nsgaii_archive_hybrid,zcat20,0,HV,829.6433027942423
nsgaii_archive_hybrid,zcat20,0,HV,240613199.67565936
nsgaii_archive_hybrid,zcat20,0,IGD+,0.077402543030208
nsgaii_archive_hybrid,zcat20,0,IGD+,1.616778239074733
nsgaii_archive_hybrid,zcat20,0,IGD+,12.203152567599483
nsgaii_archive_hybrid,zcat20,0,Time,12.262680473999351
nsgaii_archive_hybrid,zcat20,0,Time,18.524204363002355
nsgaii_archive_hybrid,zcat20,0,Time,36.19165418900229
nsgaii_archive_hybrid,zcat20,1,ArchiveSubsetHV,3.1624617673706625
nsgaii_archive_hybrid,zcat20,1,ArchiveSubsetHV,946.773380422894
nsgaii_archive_hybrid,zcat20,1,ArchiveSubsetHV,292846018.9021468
nsgaii_archive_hybrid,zcat20,1,ArchiveSubsetIGD+,0.0752520286221912
nsgaii_archive_hybrid,zcat20,1,ArchiveSubsetIGD+,0.7771857752311793
nsgaii_archive_hybrid,zcat20,1,ArchiveSubsetIGD+,9.012734654953936
nsgaii_archive_hybrid,zcat20,1,HV,3.138589899045634
nsgaii_archive_hybrid,zcat20,1,HV,935.188167976568
nsgaii_archive_hybrid,zcat20,1,HV,209851576.60015127
nsgaii_archive_hybrid,zcat20,1,IGD+,0.0798207276545919
nsgaii_archive_hybrid,zcat20,1,IGD+,0.8755954271323446
nsgaii_archive_hybrid,zcat20,1,IGD+,16.321103561897317
nsgaii_archive_hybrid,zcat20,1,Time,12.122482287999446
nsgaii_archive_hybrid,zcat20,1,Time,19.6379619319996
nsgaii_archive_hybrid,zcat20,1,Time,36.241743102997134
nsgaii_archive_hybrid,zcat20,2,ArchiveSubsetHV,3.163010718617393
nsgaii_archive_hybrid,zcat20,2,ArchiveSubsetHV,834.4923961789393
nsgaii_archive_hybrid,zcat20,2,ArchiveSubsetHV,305905745.49537504
nsgaii_archive_hybrid,zcat20,2,ArchiveSubsetIGD+,0.0750838126160448
nsgaii_archive_hybrid,zcat20,2,ArchiveSubsetIGD+,1.0192731428940565
nsgaii_archive_hybrid,zcat20,2,ArchiveSubsetIGD+,8.490766904917981
nsgaii_archive_hybrid,zcat20,2,HV,3.144304182917206
nsgaii_archive_hybrid,zcat20,2,HV,801.6322340142096
nsgaii_archive_hybrid,zcat20,2,HV,187048155.0158326
nsgaii_archive_hybrid,zcat20,2,IGD+,0.0786829408159697
nsgaii_archive_hybrid,zcat20,2,IGD+,1.3129641599164057
nsgaii_archive_hybrid,zcat20,2,IGD+,28.674354276906847
nsgaii_archive_hybrid,zcat20,2,Time,12.36523182900055
nsgaii_archive_hybrid,zcat20,2,Time,19.277060469998105
nsgaii_archive_hybrid,zcat20,2,Time,37.50188570799946
nsgaii_archive_hybrid,zcat20,3,ArchiveSubsetHV,3.162819721300304
nsgaii_archive_hybrid,zcat20,3,ArchiveSubsetHV,835.6459276818326
nsgaii_archive_hybrid,zcat20,3,ArchiveSubsetHV,300969037.8666637
nsgaii_archive_hybrid,zcat20,3,ArchiveSubsetIGD+,0.0750801889550012
nsgaii_archive_hybrid,zcat20,3,ArchiveSubsetIGD+,1.44767535563035
nsgaii_archive_hybrid,zcat20,3,ArchiveSubsetIGD+,7.264610887617227
nsgaii_archive_hybrid,zcat20,3,HV,3.1410545219996573
nsgaii_archive_hybrid,zcat20,3,HV,814.5932259129726
nsgaii_archive_hybrid,zcat20,3,HV,220574844.59635103
nsgaii_archive_hybrid,zcat20,3,IGD+,0.0791791741840194
nsgaii_archive_hybrid,zcat20,3,IGD+,1.5783588440964793
nsgaii_archive_hybrid,zcat20,3,IGD+,11.63235606808312
nsgaii_archive_hybrid,zcat20,3,Time,12.182146713999828
nsgaii_archive_hybrid,zcat20,3,Time,19.651372237000032
nsgaii_archive_hybrid,zcat20,3,Time,37.79503575099807
nsgaii_archive_hybrid,zcat20,4,ArchiveSubsetHV,3.163002383245177
nsgaii_archive_hybrid,zcat20,4,ArchiveSubsetHV,941.9317459654632
nsgaii_archive_hybrid,zcat20,4,ArchiveSubsetHV,293073886.2706421
nsgaii_archive_hybrid,zcat20,4,ArchiveSubsetIGD+,0.0750774713544686
nsgaii_archive_hybrid,zcat20,4,ArchiveSubsetIGD+,0.8434025375156428
nsgaii_archive_hybrid,zcat20,4,ArchiveSubsetIGD+,8.016825569101115
nsgaii_archive_hybrid,zcat20,4,HV,3.133013053343145
nsgaii_archive_hybrid,zcat20,4,HV,927.6809654146977
nsgaii_archive_hybrid,zcat20,4,HV,171794737.56823027
nsgaii_archive_hybrid,zcat20,4,IGD+,0.0808253151132738
nsgaii_archive_hybrid,zcat20,4,IGD+,1.034001190937779
nsgaii_archive_hybrid,zcat20,4,IGD+,26.559357170959984
nsgaii_archive_hybrid,zcat20,4,Time,12.340880332998497
nsgaii_archive_hybrid,zcat20,4,Time,19.635412766998343
nsgaii_archive_hybrid,zcat20,4,Time,37.72706669699983
nsgaii_archive_hybrid,zcat20,5,ArchiveSubsetHV,3.162179767215145
nsgaii_archive_hybrid,zcat20,5,ArchiveSubsetHV,935.471930553984
