problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat6,gces_nocomp,gces-noComp,21,0.9957130484715873,0.00029339950738794466,0.995720259272843,0.002339930555984091,0.00017190285484208442,0.0023512583054752056,8.866483604762314,0.19005815835627435,8.848564100000658
zcat6,gces_nogeo,gces-noGeo,21,0.9951656450931534,0.00034899833178742246,0.995248732658164,0.00292411711258942,0.00027829085591909503,0.0028588289011300806,4.9197083809522155,0.1625223528392491,4.875224399998842
zcat6,gces,gces,21,0.9950999886016556,0.00035978215539373093,0.9951872729961484,0.002898958012785266,0.00021831572335185063,0.002888105106576739,6.030924776190313,0.2275421146955794,5.970281899999463
zcat7,nsgaii,nsgaii,21,0.982157504399334,0.02213267579116772,0.9890183782516161,0.035929432169269145,0.09859053455821336,0.004714131247143362,2.412906376190828,0.07251662213035069,2.4014822999997705
zcat7,nsga2_gapfill,nsga2-gapfill,21,0.9723371384557776,0.025031136133460762,0.9821054115721766,0.04236557157924417,0.09842303178543832,0.009472180068781082,14.98077946190469,0.5295560699475544,14.981898899999578
zcat7,gces_nocomp,gces-noComp,21,0.9805771779602703,0.027667854748157975,0.9915830114604361,0.051262008145805435,0.11931649541143448,0.00376311954037475,10.03630600952359,0.5303777421643543,10.154649799998879
zcat7,gces_nogeo,gces-noGeo,21,0.9841392221413343,0.02276434077729228,0.9913727652886648,0.0352552453661155,0.09901405480425413,0.003903247548301224,5.522395247618901,0.12979484999587526,5.514576599998691
zcat7,gces,gces,21,0.9837781739120353,0.023100150265228332,0.9909754598545818,0.03575306947181333,0.10016026251015518,0.004071191415960288,6.5824105000001945,0.1723110411188798,6.5741955999983475
zcat8,nsgaii,nsgaii,21,0.9678955804698011,0.0011386078988618314,0.9679465142368141,0.00637200268701785,0.00025816475524849457,0.006382754008367705,2.4038710619048893,0.03740472277308047,2.404952900000353
zcat8,nsga2_gapfill,nsga2-gapfill,21,0.9550270990333274,0.011034986533216204,0.9577859077337982,0.008649929675721849,0.002347473637989659,0.00810891633678722,15.233718190476013,0.4293933386655217,15.320899000000281
zcat8,gces_nocomp,gces-noComp,21,0.9722998751219933,0.0015782812081454843,0.9721978948379103,0.005506355880552261,0.00028546115692706177,0.00549399074220017,9.498723423809722,0.20737700054081956,9.462670799999614
zcat8,gces_nogeo,gces-noGeo,21,0.9758365222046647,0.0009777957932029715,0.9756121927710559,0.004974713284983681,0.0002979029173960232,0.0048594214793673905,5.522940166666775,0.0891901579981161,5.520836499999859
zcat8,gces,gces,21,0.9758300342557124,0.001125433438124496,0.9760812127945342,0.005143391588614635,0.00034665713918178773,0.005166800575085893,6.844844471428587,0.23432428679239,6.859352800000124
zcat9,nsgaii,nsgaii,21,0.9678903610173024,0.0011386017588298184,0.9679412945096512,0.006362045290691433,0.0002468389146928668,0.006370773855090355,2.4188801904764703,0.02862773703443248,2.4267521999991004
zcat9,nsga2_gapfill,nsga2-gapfill,21,0.9550219489751197,0.011034927026189661,0.9577807427984992,0.008639136766374435,0.0023031973631585955,0.008150662546999322,15.715423038095347,1.007066802209267,15.408467400000518
zcat9,gces_nocomp,gces-noComp,21,0.9722946319189918,0.0015782726971408177,0.9721926521848454,0.00551508895352167,0.00028213126490681385,0.0054971236522601725,10.163934395238053,0.24042835919821406,10.076360799999748
zcat9,gces_nogeo,gces-noGeo,21,0.9758312599300176,0.000977790520362775,0.9756069317061229,0.005010891373520629,0.0003181977896085239,0.004900476934469114,5.893038719047711,0.10158464545222397,5.891445500001282
zcat9,gces,gces,21,0.975824772016052,0.0011254273691368164,0.976075949200374,0.005179050500791742,0.00036874138568165676,0.005144105540640376,7.25659499999979,0.18111527314868192,7.302189800000633
