problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat2,nsga2_gapfill,nsga2-gapfill,4,numpy,100,25000,30,2,18.11226380000062,100,0.9902665443001291,0.006583064061233906
zcat2,nsga2_gapfill,nsga2-gapfill,5,numpy,100,25000,30,2,18.168874200000573,100,0.9878477714714262,0.008391843543410585
zcat2,nsga2_gapfill,nsga2-gapfill,6,numpy,100,25000,30,2,17.813478099999884,100,0.9906343177530005,0.006468956572109068
zcat2,nsga2_gapfill,nsga2-gapfill,7,numpy,100,25000,30,2,18.51922470000045,100,0.9905124049325649,0.006467146529541292
zcat2,nsga2_gapfill,nsga2-gapfill,8,numpy,100,25000,30,2,17.719100600000274,100,0.9899813124284023,0.006797707189778402
zcat2,nsga2_gapfill,nsga2-gapfill,9,numpy,100,25000,30,2,17.553731199999675,100,0.9889645370708295,0.00773749046791033
zcat2,nsga2_gapfill,nsga2-gapfill,10,numpy,100,25000,30,2,17.156674300000304,100,0.9849221400146753,0.009389332539478051
zcat2,nsga2_gapfill,nsga2-gapfill,11,numpy,100,25000,30,2,16.685991499999545,100,0.9900096813140002,0.007032126643527853
zcat2,nsga2_gapfill,nsga2-gapfill,12,numpy,100,25000,30,2,16.31803420000051,100,0.9886742328057229,0.008366168236862287
zcat2,nsga2_gapfill,nsga2-gapfill,13,numpy,100,25000,30,2,16.47547609999947,100,0.9902603736815517,0.006609112238617423
zcat2,nsga2_gapfill,nsga2-gapfill,14,numpy,100,25000,30,2,16.902550199999496,100,0.9888135197953145,0.008348907970488215
zcat2,nsga2_gapfill,nsga2-gapfill,15,numpy,100,25000,30,2,16.59336020000046,100,0.9902914942577887,0.00703666734708704
zcat2,nsga2_gapfill,nsga2-gapfill,16,numpy,100,25000,30,2,16.090116499999567,100,0.9898375822882202,0.006953622072950399
zcat2,nsga2_gapfill,nsga2-gapfill,17,numpy,100,25000,30,2,15.867487800000163,100,0.9883528311758253,0.00850415740909816
zcat2,nsga2_gapfill,nsga2-gapfill,18,numpy,100,25000,30,2,15.788329099999828,100,0.9907376363325731,0.006675406967962673
