problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,8,16000,9533.197053002368,1.4082275964091255,0.45284586743821714,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_8
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,9,16000,9457.090337000409,1.40738939026597,0.45344648847366725,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_9
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,0,16000,9796.477554002195,1.4088745281549253,0.4529187397182319,1.4125264259620085,0.45281051855200855,passive,passive_archive,standard,849,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_0
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,1,16000,9809.69902599827,1.4092593567936615,0.45300606609243993,1.4109448419283155,0.4531359068899795,passive,passive_archive,standard,714,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_1
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,2,16000,9898.611079002876,1.40807424939083,0.45301176536124915,1.4122153107143294,0.4526791329444894,passive,passive_archive,standard,688,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_2
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,3,16000,9880.305422000674,1.4082731744549601,0.4529932975078556,1.411281821436082,0.45299428793608965,passive,passive_archive,standard,775,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_3
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,4,16000,10032.494396997208,1.407259596314046,0.45299016705904566,1.4114484474382947,0.45300952750561396,passive,passive_archive,standard,796,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_4
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,5,16000,10060.642532997008,1.4077645498181142,0.45321799083319375,1.4110232739637596,0.45314473327383137,passive,passive_archive,standard,833,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_5
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,6,16000,10021.866109000257,1.405088906770538,0.45387962391684844,1.4122158758880818,0.45297110395856754,passive,passive_archive,standard,786,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_6
zcat10,ZCAT10,30,2,nsgaii_archive_passive,nsgaii,numpy,7,16000,10080.439795998245,1.4069588908776298,0.4530017607311045,1.411104461841515,0.45282083552525443,passive,passive_archive,standard,801,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT10/nsgaii/numpy/seed_7
