config_id,config_label,phase,level,bias,imbalance,problem,lhs_algorithm,rhs_algorithm,lhs_label,rhs_label,metric,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
lvl3_plain,L3,A,3,False,False,zcat11,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.6032707141158462,0.6159572695360029,0.046765255076220875,0.032012898499560495,0.5565054590396253,0.5839443710364425,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat11,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.2797373694957094,0.25848023294370737,1.071948236669934,1.0620754060546589,-0.7922108671742246,-0.8035951731109515,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat11,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.26699002293473656,0.2470638221254989,0.046765255076220875,0.032012898499560495,0.2202247678585157,0.21505092362593842,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat11,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.6079685337565114,0.5785210735985997,1.071948236669934,1.0620754060546589,-0.4639797029134226,-0.48355433245605917,19,0,2,6.67572021484375e-06,0.00030040740966796875,True
lvl3_plain,L3,A,3,False,False,zcat11,gces,nsgaii,gces,nsgaii,hypervolume,0.2664560389293173,0.25711952818053085,0.046765255076220875,0.032012898499560495,0.21969078385309643,0.22510662968097037,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat11,gces,nsgaii,gces,nsgaii,igd_plus,0.621171146792073,0.6345229994986166,1.071948236669934,1.0620754060546589,-0.450777089877861,-0.4275524065560423,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.05648339873490819,0.05538935632445557,0.00033031267094549256,0.0,0.056153086063962694,0.05538935632445557,17,4,0,0.00011420680839583427,0.002169929359520851,True
lvl3_plain,L3,A,3,False,False,zcat12,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.6967169055617466,0.6972403010164382,1.323133629708636,1.266969542377635,-0.6264167241468894,-0.5697292413611968,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.20311380630018663,0.19221554237387772,0.00033031267094549256,0.0,0.20278349362924114,0.19221554237387772,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.43219287095167813,0.4152951383574884,1.323133629708636,1.266969542377635,-0.8909407587569579,-0.8516744040201467,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.36988115149709155,0.384968352895733,0.00033031267094549256,0.0,0.3695508388261461,0.384968352895733,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.31766784138865733,0.29437725238064794,1.323133629708636,1.266969542377635,-1.0054657883199787,-0.9725922899969871,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.06867704148485045,0.05769754565161749,0.00033031267094549256,0.0,0.06834672881390495,0.05769754565161749,19,2,0,7.328300908896828e-05,0.001612226199957302,True
lvl3_plain,L3,A,3,False,False,zcat12,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.7269893037436713,0.7477816423611535,1.323133629708636,1.266969542377635,-0.5961443259649647,-0.5191879000164815,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat12,gces,nsgaii,gces,nsgaii,hypervolume,0.0749700677437697,0.06816497644378398,0.00033031267094549256,0.0,0.07463975507282421,0.06816497644378398,19,2,0,7.328300908896828e-05,0.001612226199957302,True
lvl3_plain,L3,A,3,False,False,zcat12,gces,nsgaii,gces,nsgaii,igd_plus,0.6888219865776086,0.7005724742449456,1.323133629708636,1.266969542377635,-0.6343116431310274,-0.5663970681326894,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.4310790202627273,0.43945831263454394,0.10218818893291925,0.11626124327970984,0.32889083132980806,0.3231970693548341,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.5876069436122922,0.6035850479544218,1.2165831519904955,1.1870020918917517,-0.6289762083782033,-0.5834170439373298,20,0,1,1.9073486328125e-06,0.000110626220703125,True
lvl3_plain,L3,A,3,False,False,zcat13,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.5930368259798262,0.5929396421053176,0.10218818893291925,0.11626124327970984,0.49084863704690695,0.47667839882560775,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.40857486877126414,0.3655962243034439,1.2165831519904955,1.1870020918917517,-0.8080082832192313,-0.8214058675883078,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.7344720599094053,0.7192935305988871,0.10218818893291925,0.11626124327970984,0.6322838709764861,0.6030322873191772,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.2556534896108283,0.2701091453199321,1.2165831519904955,1.1870020918917517,-0.9609296623796673,-0.9168929465718196,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.4171844633694258,0.4191870153254745,0.10218818893291925,0.11626124327970984,0.3149962744365065,0.30292577204576465,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.6633519440536347,0.601414404578476,1.2165831519904955,1.1870020918917517,-0.5532312079368608,-0.5855876873132757,20,0,1,6.67572021484375e-06,0.00030040740966796875,True
lvl3_plain,L3,A,3,False,False,zcat13,gces,nsgaii,gces,nsgaii,hypervolume,0.4107265139476381,0.40711586959933377,0.10218818893291925,0.11626124327970984,0.30853832501471884,0.29085462631962394,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat13,gces,nsgaii,gces,nsgaii,igd_plus,0.6126617476086056,0.6259798497901669,1.2165831519904955,1.1870020918917517,-0.6039214043818899,-0.5610222421015848,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.26411638703173623,0.3071397883169609,0.05357402507559925,0.029629420515336808,0.210542361956137,0.27751036780162414,19,0,2,4.76837158203125e-06,0.000171661376953125,True
lvl3_plain,L3,A,3,False,False,zcat14,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.6579678549528848,0.602707251035067,1.0038124504773636,0.9576049530789135,-0.34584459552447877,-0.3548977020438465,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.45760381221795865,0.43942909287776755,0.05357402507559925,0.029629420515336808,0.4040297871423594,0.40979967236243076,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.450862607657652,0.4250315028280484,1.0038124504773636,0.9576049530789135,-0.5529498428197115,-0.532573450250865,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.6404227102606675,0.643062248246527,0.05357402507559925,0.029629420515336808,0.5868486851850683,0.6134328277311902,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.32097433565582945,0.2867024852416461,1.0038124504773636,0.9576049530789135,-0.6828381148215341,-0.6709024678372674,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.3071738640269369,0.3004691418637161,0.05357402507559925,0.029629420515336808,0.25359983895133764,0.2708397213483793,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.618644742299338,0.650437947557247,1.0038124504773636,0.9576049530789135,-0.3851677081780256,-0.3071670055216664,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,gces,nsgaii,gces,nsgaii,hypervolume,0.31234308341718725,0.31835731698508096,0.05357402507559925,0.029629420515336808,0.258769058341588,0.28872789646974417,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat14,gces,nsgaii,gces,nsgaii,igd_plus,0.6038324615497233,0.5818347481056035,1.0038124504773636,0.9576049530789135,-0.3999799889276403,-0.37577020497330993,20,0,1,1.9073486328125e-06,0.000110626220703125,True
lvl3_plain,L3,A,3,False,False,zcat15,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.40228924025050433,0.40311530253434624,0.1791559664276407,0.19061688627348028,0.22313327382286363,0.21249841626086596,20,0,1,1.811981201171875e-05,0.0005617141723632812,True
lvl3_plain,L3,A,3,False,False,zcat15,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.9729406098374609,0.8873228873697344,1.3316607321506548,1.3113814647048816,-0.35872012231319395,-0.4240585773351472,17,0,4,0.0024824142456054688,0.027306556701660156,True
lvl3_plain,L3,A,3,False,False,zcat15,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.5840413333830611,0.593619503449747,0.1791559664276407,0.19061688627348028,0.4048853669554204,0.40300261717626673,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat15,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.679571316957057,0.5496549071125759,1.3316607321506548,1.3113814647048816,-0.6520894151935979,-0.7617265575923057,20,0,1,8.392333984375e-05,0.002349853515625,True
lvl3_plain,L3,A,3,False,False,zcat15,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.6656290168543346,0.7001194908203504,0.1791559664276407,0.19061688627348028,0.4864730504266939,0.5095026045468701,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat15,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.5259591130570963,0.49018310914901086,1.3316607321506548,1.3113814647048816,-0.8057016190935585,-0.8211983555558707,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat15,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.4434294624390222,0.41736599342094405,0.1791559664276407,0.19061688627348028,0.2642734960113815,0.22674910714746377,20,0,1,1.9073486328125e-06,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat15,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.9338747904954996,0.8949231669707856,1.3316607321506548,1.3113814647048816,-0.39778594165515524,-0.41645829773409604,17,0,4,0.0018587112426757812,0.022304534912109375,True
lvl3_plain,L3,A,3,False,False,zcat15,gces,nsgaii,gces,nsgaii,hypervolume,0.39403743998582463,0.38917838931097526,0.1791559664276407,0.19061688627348028,0.21488147355818393,0.19856150303749498,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat15,gces,nsgaii,gces,nsgaii,igd_plus,0.9486135668535489,0.8496314376348344,1.3316607321506548,1.3113814647048816,-0.3830471652971059,-0.4617500270700472,19,0,2,6.67572021484375e-05,0.002002716064453125,True
lvl3_plain,L3,A,3,False,False,zcat16,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.40430647953886856,0.417968037203179,0.18040441227083767,0.18110180183239252,0.22390206726803089,0.23686623537078647,20,0,1,1.811981201171875e-05,0.0005617141723632812,True
lvl3_plain,L3,A,3,False,False,zcat16,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.40936952237882734,0.3824318248258873,0.6710939518866645,0.6234932030599074,-0.2617244295078372,-0.24106137823402013,19,0,2,9.5367431640625e-06,0.0004100799560546875,True
lvl3_plain,L3,A,3,False,False,zcat16,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.544737397747878,0.53641179495485,0.18040441227083767,0.18110180183239252,0.3643329854770403,0.3553099931224575,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat16,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.3327977283106207,0.32317688167641206,0.6710939518866645,0.6234932030599074,-0.33829622357604383,-0.30031632138349534,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat16,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.672953497074531,0.6784460627789438,0.18040441227083767,0.18110180183239252,0.4925490848036933,0.49734426094655126,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat16,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.2541703200768473,0.26061536792803336,0.6710939518866645,0.6234932030599074,-0.41692363180981723,-0.36287783513187405,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat16,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.3671802479247643,0.3412708834413077,0.18040441227083767,0.18110180183239252,0.1867758356539266,0.16016908160891516,18,0,3,5.245208740234375e-05,0.00125885009765625,True
lvl3_plain,L3,A,3,False,False,zcat16,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.4245760124332274,0.4159202316973925,0.6710939518866645,0.6234932030599074,-0.24651793945343714,-0.2075729713625149,19,0,2,1.33514404296875e-05,0.000507354736328125,True
lvl3_plain,L3,A,3,False,False,zcat16,gces,nsgaii,gces,nsgaii,hypervolume,0.32556314044181606,0.3280576257089839,0.18040441227083767,0.18110180183239252,0.14515872817097838,0.14695582387659137,19,0,2,4.100799560546875e-05,0.0010662078857421875,True
lvl3_plain,L3,A,3,False,False,zcat16,gces,nsgaii,gces,nsgaii,igd_plus,0.44545459428193296,0.4115795643013252,0.6710939518866645,0.6234932030599074,-0.22563935760473158,-0.2119136387585822,19,0,2,4.76837158203125e-06,0.0002288818359375,True
lvl3_plain,L3,A,3,False,False,zcat17,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.6590466743272083,0.670811560138936,0.5152592496205841,0.5327027180003446,0.1437874247066242,0.13810884213859131,20,0,1,1.811981201171875e-05,0.0005617141723632812,True
lvl3_plain,L3,A,3,False,False,zcat17,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.7145045384099511,0.6261136893469162,1.0206307104577805,0.8609779448933693,-0.30612617204782944,-0.23486425554645307,18,0,3,0.0037527084350585938,0.03752708435058594,True
lvl3_plain,L3,A,3,False,False,zcat17,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.7394604283560792,0.7447338869560002,0.5152592496205841,0.5327027180003446,0.22420117873549505,0.21203116895565555,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat17,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.5883696476318104,0.5336900639201845,1.0206307104577805,0.8609779448933693,-0.4322610628259701,-0.32728788097318484,19,0,2,1.33514404296875e-05,0.000507354736328125,True
lvl3_plain,L3,A,3,False,False,zcat17,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.7975751553613041,0.8234280059197647,0.5152592496205841,0.5327027180003446,0.28231590574071996,0.2907252879194201,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat17,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.5047376026301503,0.5135829379982987,1.0206307104577805,0.8609779448933693,-0.5158931078276302,-0.34739500689507063,20,0,1,4.76837158203125e-06,0.0002288818359375,True
lvl3_plain,L3,A,3,False,False,zcat17,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.6409258760417181,0.6446508648714415,0.5152592496205841,0.5327027180003446,0.12566662642113402,0.11194814687109689,19,0,2,1.811981201171875e-05,0.0005617141723632812,True
lvl3_plain,L3,A,3,False,False,zcat17,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.7755374125753987,0.8000939916916647,1.0206307104577805,0.8609779448933693,-0.24509329788238188,-0.06088395320170459,12,0,9,0.07013702392578125,0.21041107177734375,False
lvl3_plain,L3,A,3,False,False,zcat17,gces,nsgaii,gces,nsgaii,hypervolume,0.6221115293591825,0.6239709567473051,0.5152592496205841,0.5327027180003446,0.10685227973859834,0.09126823874696044,19,0,2,1.811981201171875e-05,0.0005617141723632812,True
lvl3_plain,L3,A,3,False,False,zcat17,gces,nsgaii,gces,nsgaii,igd_plus,0.8282263097493078,0.7049955209514999,1.0206307104577805,0.8609779448933693,-0.19240440070847276,-0.15598242394186945,14,0,7,0.1571340560913086,0.3142681121826172,False
lvl3_plain,L3,A,3,False,False,zcat18,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.5239622449360015,0.5172946847528823,0.2380064054694016,0.20869056636817496,0.2859558394665999,0.30860411838470736,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat18,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.6917532610635406,0.5766884326996187,1.0196044100988706,0.9094982803486157,-0.32785114903532997,-0.332809847648997,16,0,5,0.0011758804321289062,0.0188140869140625,True
lvl3_plain,L3,A,3,False,False,zcat18,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.6301623406788046,0.6285849095488011,0.2380064054694016,0.20869056636817496,0.392155935209403,0.41989434318062613,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat18,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.547515020516157,0.44806269424871714,1.0196044100988706,0.9094982803486157,-0.4720893895827136,-0.46143558609989854,20,0,1,9.5367431640625e-06,0.0004100799560546875,True
lvl3_plain,L3,A,3,False,False,zcat18,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.6990109637997448,0.7042775025783091,0.2380064054694016,0.20869056636817496,0.4610045583303432,0.49558693621013417,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat18,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.4522287855050485,0.42395581390953313,1.0196044100988706,0.9094982803486157,-0.5673756245938221,-0.48554246643908255,20,0,1,2.86102294921875e-06,0.00014591217041015625,True
lvl3_plain,L3,A,3,False,False,zcat18,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.49336520391418986,0.510780362765057,0.2380064054694016,0.20869056636817496,0.25535879844478826,0.30208979639688205,20,0,1,1.9073486328125e-06,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat18,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.7136509110383134,0.604320928146947,1.0196044100988706,0.9094982803486157,-0.30595349906055724,-0.30517735220166864,17,0,4,0.00042629241943359375,0.009378433227539062,True
lvl3_plain,L3,A,3,False,False,zcat18,gces,nsgaii,gces,nsgaii,hypervolume,0.4815082496084801,0.4703263527599793,0.2380064054694016,0.20869056636817496,0.2435018441390785,0.26163578639180435,19,0,2,9.5367431640625e-06,0.0003147125244140625,True
lvl3_plain,L3,A,3,False,False,zcat18,gces,nsgaii,gces,nsgaii,igd_plus,0.6567727155247095,0.6439336303375843,1.0196044100988706,0.9094982803486157,-0.3628316945741611,-0.26556465001103136,19,0,2,1.811981201171875e-05,0.0006341934204101562,True
lvl3_plain,L3,A,3,False,False,zcat19,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.30507395877755744,0.30475228095628254,0.0879140065669968,0.0828643933418057,0.21715995221056064,0.22188788761447684,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.6959278937683844,0.6729519579513624,1.258442038153614,1.248329998433526,-0.5625141443852297,-0.5753780404821637,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.4444079786321727,0.453408732161757,0.0879140065669968,0.0828643933418057,0.35649397206517586,0.3705443388199513,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.5052365575102983,0.50058895409092,1.258442038153614,1.248329998433526,-0.7532054806433158,-0.7477410443426061,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.6106651830184916,0.610100858776413,0.0879140065669968,0.0828643933418057,0.5227511764514948,0.5272364654346072,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.3515308002916231,0.3362069019485895,1.258442038153614,1.248329998433526,-0.906911237861991,-0.9121230964849366,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.272110798453621,0.26601721873315987,0.0879140065669968,0.0828643933418057,0.18419679188662422,0.18315282539135416,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.7524546595031084,0.7563158334682782,1.258442038153614,1.248329998433526,-0.5059873786505057,-0.49201416496524786,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,gces,nsgaii,gces,nsgaii,hypervolume,0.29056591315145935,0.28830027833205196,0.0879140065669968,0.0828643933418057,0.20265190658446255,0.20543588499024626,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat19,gces,nsgaii,gces,nsgaii,igd_plus,0.7583191523605235,0.6847562623239388,1.258442038153614,1.248329998433526,-0.5001228857930906,-0.5635737361095873,20,0,1,1.33514404296875e-05,0.000507354736328125,True
lvl3_plain,L3,A,3,False,False,zcat2,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.7845607101950087,0.7813341410127661,0.6863239959531942,0.6942105471610654,0.09823671424181457,0.08712359385170065,20,0,1,1.9073486328125e-06,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat2,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,0.39440003675428126,0.4113145512497035,0.5940789279200303,0.5513052286183343,-0.199678891165749,-0.1399906773686308,19,0,2,3.147125244140625e-05,0.0010700225830078125,True
lvl3_plain,L3,A,3,False,False,zcat2,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.8144313678992654,0.8188792479431639,0.6863239959531942,0.6942105471610654,0.12810737194607125,0.12466870078209846,20,0,1,1.9073486328125e-06,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat2,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,0.31974366171145613,0.2924076866104562,0.5940789279200303,0.5513052286183343,-0.2743352662085741,-0.2588975420078781,20,0,1,2.86102294921875e-06,0.00014591217041015625,True
lvl3_plain,L3,A,3,False,False,zcat2,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.8263485347427333,0.8192107969725707,0.6863239959531942,0.6942105471610654,0.14002453878953913,0.12500024981150526,21,0,0,9.5367431640625e-07,9.5367431640625e-05,True
lvl3_plain,L3,A,3,False,False,zcat2,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,0.3014519300558821,0.28385821353864715,0.5940789279200303,0.5513052286183343,-0.29262699786414814,-0.26744701507968716,20,0,1,1.9073486328125e-06,0.000110626220703125,True
lvl3_plain,L3,A,3,False,False,zcat2,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.7800145788240347,0.7919980175379475,0.6863239959531942,0.6942105471610654,0.09369058287084053,0.09778747037688207,19,0,2,0.00016117095947265625,0.0027399063110351562,True
lvl3_plain,L3,A,3,False,False,zcat2,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,0.3929708678972083,0.3773140745429984,0.5940789279200303,0.5513052286183343,-0.20110806002282194,-0.17399115407533589,20,0,1,0.0001049041748046875,0.002727508544921875,True
lvl3_plain,L3,A,3,False,False,zcat2,gces,nsgaii,gces,nsgaii,hypervolume,0.759020294819033,0.7585837660695333,0.6863239959531942,0.6942105471610654,0.07269629886583884,0.06437321890846781,15,0,6,0.0032787322998046875,0.032787322998046875,True
lvl3_plain,L3,A,3,False,False,zcat2,gces,nsgaii,gces,nsgaii,igd_plus,0.4454305318534882,0.4135243461210937,0.5940789279200303,0.5513052286183343,-0.14864839606654207,-0.13778088249724063,17,0,4,0.0011758804321289062,0.0188140869140625,True
