problem,metric,higher_is_better,lhs_algorithm,lhs_label,rhs_algorithm,rhs_label,n_common_seeds,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,lhs_both_metric_seed_wins,both_metric_seed_ties_or_mixed,rhs_both_metric_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
zcat1,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,gces_nogeo,gces-noGeo,21,0.9069164151453041,0.9076736155454985,0.9048344849545231,0.9056246378391177,0.002081930190780956,0.0020489777063807946,13,0,8,9,4,8,0.47333431243896484,1.0,False
zcat1,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,gces_nogeo,gces-noGeo,21,0.10833481483932277,0.10862935470752587,0.10771817124473716,0.10678988982569793,0.000616643594585603,0.001839464881827943,9,0,12,9,4,8,0.6578273773193359,1.0,False
zcat1,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,gces,gces,21,0.9069164151453041,0.9076736155454985,0.904368452447049,0.9039308735396582,0.0025479626982550796,0.0037427420058403493,14,0,7,9,5,7,0.14696407318115234,1.0,False
zcat1,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,gces,gces,21,0.10833481483932277,0.10862935470752587,0.10801694963920372,0.10803779823688589,0.00031786520011904684,0.0005915564706399784,9,0,12,9,5,7,0.8381938934326172,1.0,False
zcat1,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_hvref_farthest,nsga2-hvref-farthest,21,0.9069164151453041,0.9076736155454985,0.9518029378777513,0.951775354152605,-0.0448865227324472,-0.04410173860710642,0,0,21,0,0,21,9.5367431640625e-07,0.000362396240234375,True
zcat1,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_hvref_farthest,nsga2-hvref-farthest,21,0.10833481483932277,0.10862935470752587,0.06821353697641197,0.06829463370619025,0.040121277862910795,0.040334721001335616,0,0,21,0,0,21,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,21,0.4488150195655805,0.46258999138077606,0.293110180335146,0.27886888909502583,0.1557048392304345,0.18372110228575023,19,0,2,18,3,0,1.33514404296875e-05,0.0015888214111328125,True
zcat10,igd_plus,False,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,21,0.09429273098677891,0.09007170180484676,0.1313600567406681,0.13280488343689778,-0.0370673257538892,-0.04273318163205102,20,0,1,18,3,0,1.9073486328125e-06,0.000362396240234375,True
zcat10,hypervolume,True,gces_nogeo,gces-noGeo,nsgaii,nsgaii,21,0.41319119991402625,0.40358543517351825,0.293110180335146,0.27886888909502583,0.12008101957888023,0.12471654607849242,17,0,4,16,1,4,0.00024127960205078125,0.026058197021484375,True
zcat10,igd_plus,False,gces_nogeo,gces-noGeo,nsgaii,nsgaii,21,0.10222169192757315,0.10360775823720209,0.1313600567406681,0.13280488343689778,-0.029138364813094966,-0.029197125199695695,16,0,5,16,1,4,0.00035381317138671875,0.047057151794433594,True
zcat10,hypervolume,True,gces,gces,nsgaii,nsgaii,21,0.450607647966809,0.4455896842677197,0.293110180335146,0.27886888909502583,0.157497467631663,0.1667207951726939,19,0,2,19,0,2,2.384185791015625e-05,0.002765655517578125,True
zcat10,igd_plus,False,gces,gces,nsgaii,nsgaii,21,0.09251901553669738,0.08890406362242319,0.1313600567406681,0.13280488343689778,-0.038841041203970736,-0.04390081981447459,19,0,2,19,0,2,6.67572021484375e-06,0.0009679794311523438,True
zcat10,hypervolume,True,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,21,0.4488150195655805,0.46258999138077606,0.41319119991402625,0.40358543517351825,0.035623819651554256,0.05900455620725781,14,0,7,13,2,6,0.35541629791259766,1.0,False
zcat10,igd_plus,False,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,21,0.09429273098677891,0.09007170180484676,0.10222169192757315,0.10360775823720209,-0.007928960940794233,-0.013536056432355323,14,0,7,13,2,6,0.2877340316772461,1.0,False
zcat10,hypervolume,True,nsga2_farthest,nsga2-farthest,gces,gces,21,0.4488150195655805,0.46258999138077606,0.450607647966809,0.4455896842677197,-0.0017926284012285132,0.017000307113056334,11,0,10,9,2,10,0.9728584289550781,1.0,False
zcat10,igd_plus,False,nsga2_farthest,nsga2-farthest,gces,gces,21,0.09429273098677891,0.09007170180484676,0.09251901553669738,0.08890406362242319,0.0017737154500815366,0.0011676381824235749,9,0,12,9,2,10,0.6091489791870117,1.0,False
zcat10,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,21,0.7783350498649694,0.7932010064051837,0.293110180335146,0.27886888909502583,0.48522486952982335,0.5143321173101578,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,21,0.037930086936712896,0.036521129426960654,0.1313600567406681,0.13280488343689778,-0.09342996980395521,-0.09628375400993713,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,21,0.7783350498649694,0.7932010064051837,0.4488150195655805,0.46258999138077606,0.32952003029938887,0.3306110150244076,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,21,0.037930086936712896,0.036521129426960654,0.09429273098677891,0.09007170180484676,-0.05636264405006602,-0.05355057237788611,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,21,0.7783350498649694,0.7932010064051837,0.41319119991402625,0.40358543517351825,0.3651438499509431,0.3896155712316654,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,21,0.037930086936712896,0.036521129426960654,0.10222169192757315,0.10360775823720209,-0.06429160499086026,-0.06708662881024144,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,21,0.7783350498649694,0.7932010064051837,0.450607647966809,0.4455896842677197,0.32772740189816035,0.34761132213746393,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,21,0.037930086936712896,0.036521129426960654,0.09251901553669738,0.08890406362242319,-0.05458892859998448,-0.052382934195462534,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsgaii,nsgaii,21,0.6755732008787236,0.6898376246745352,0.293110180335146,0.27886888909502583,0.3824630205435776,0.4109687355795094,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,nsgaii,nsgaii,21,0.04890381557432254,0.046616573338727416,0.1313600567406681,0.13280488343689778,-0.08245624116634558,-0.08618831009817036,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_farthest,nsga2-farthest,21,0.6755732008787236,0.6898376246745352,0.4488150195655805,0.46258999138077606,0.22675818131314313,0.2272476332937592,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_farthest,nsga2-farthest,21,0.04890381557432254,0.046616573338727416,0.09429273098677891,0.09007170180484676,-0.045388915412456377,-0.04345512846611935,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,gces_nogeo,gces-noGeo,21,0.6755732008787236,0.6898376246745352,0.41319119991402625,0.40358543517351825,0.2623820009646974,0.286252189501017,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,gces_nogeo,gces-noGeo,21,0.04890381557432254,0.046616573338727416,0.10222169192757315,0.10360775823720209,-0.05331787635325061,-0.05699118489847467,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,gces,gces,21,0.6755732008787236,0.6898376246745352,0.450607647966809,0.4455896842677197,0.2249655529119146,0.24424794040681552,20,0,1,20,1,0,2.86102294921875e-06,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,gces,gces,21,0.04890381557432254,0.046616573338727416,0.09251901553669738,0.08890406362242319,-0.04361519996237484,-0.04228749028369577,21,0,0,20,1,0,9.5367431640625e-07,0.000362396240234375,True
zcat10,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_hvfarthest,nsga2-hvfarthest,21,0.6755732008787236,0.6898376246745352,0.7783350498649694,0.7932010064051837,-0.10276184898624574,-0.10336338173064841,2,0,19,2,0,19,2.384185791015625e-05,0.002765655517578125,True
