problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat19,nsgaii,nsgaii,12,numpy,100,25000,30,2,2.4656684000001405,100,0.9828474770750881,0.007302707832763372
zcat19,nsgaii,nsgaii,13,numpy,100,25000,30,2,2.4376511000009486,100,0.9846354489350722,0.006428706909653093
zcat19,nsgaii,nsgaii,14,numpy,100,25000,30,2,2.4071120000007795,100,0.98458943884556,0.006574924257371009
zcat19,nsgaii,nsgaii,15,numpy,100,25000,30,2,2.469008299998677,100,0.9843220398249639,0.006744678803686648
zcat19,nsgaii,nsgaii,16,numpy,100,25000,30,2,2.4341678000018874,100,0.9851178442528573,0.006460681643592197
zcat19,nsgaii,nsgaii,17,numpy,100,25000,30,2,2.489493199998833,100,0.9852478616348144,0.00634546319106603
zcat19,nsgaii,nsgaii,18,numpy,100,25000,30,2,2.4677697000006447,100,0.9853688000022498,0.006226394672231587
zcat19,nsgaii,nsgaii,19,numpy,100,25000,30,2,2.494322700000339,100,0.985214015175908,0.0062862309204767845
zcat19,nsgaii,nsgaii,20,numpy,100,25000,30,2,2.446523499998875,100,0.9833745413839562,0.00717824172199595
zcat19,nsga2_curvgap,nsga2-curvgap,0,numpy,100,25000,30,2,17.817583599997306,100,0.7930549480451689,0.08106357581909246
zcat19,nsga2_curvgap,nsga2-curvgap,1,numpy,100,25000,30,2,19.122722899999644,100,0.9555153833489365,0.019250791903902206
zcat19,nsga2_curvgap,nsga2-curvgap,2,numpy,100,25000,30,2,19.130853300001036,100,0.6551941275434495,0.13603686413101448
zcat19,nsga2_curvgap,nsga2-curvgap,3,numpy,100,25000,30,2,19.136012300001312,100,0.9602663817784624,0.016505676341584886
zcat19,nsga2_curvgap,nsga2-curvgap,4,numpy,100,25000,30,2,18.249054199997772,100,0.8937036534254607,0.04262663961007243
zcat19,nsga2_curvgap,nsga2-curvgap,5,numpy,100,25000,30,2,18.189764099999593,100,0.5840954001577291,0.16263673347216243
zcat19,nsga2_curvgap,nsga2-curvgap,6,numpy,100,25000,30,2,17.774102099996526,100,0.8140022935650443,0.07088246757224421
zcat19,nsga2_curvgap,nsga2-curvgap,7,numpy,100,25000,30,2,18.592112099999213,100,0.6944566001603694,0.1200886014939822
zcat19,nsga2_curvgap,nsga2-curvgap,8,numpy,100,25000,30,2,18.454085599998507,100,0.9624502354837805,0.015263941602453862
zcat19,nsga2_curvgap,nsga2-curvgap,9,numpy,100,25000,30,2,18.626132000001235,100,0.9769963149034456,0.009502657991265146
zcat19,nsga2_curvgap,nsga2-curvgap,10,numpy,100,25000,30,2,18.25053620000108,100,0.7502943355237701,0.09573354091920637
zcat19,nsga2_curvgap,nsga2-curvgap,11,numpy,100,25000,30,2,19.218471000000136,100,0.5522076993199451,0.17674255509617373
zcat19,nsga2_curvgap,nsga2-curvgap,12,numpy,100,25000,30,2,19.262716699999146,100,0.7512800866105774,0.09354972834762695
zcat19,nsga2_curvgap,nsga2-curvgap,13,numpy,100,25000,30,2,18.941569400001754,100,0.9540281254554728,0.01964885033412484
zcat19,nsga2_curvgap,nsga2-curvgap,14,numpy,100,25000,30,2,18.790245299998787,100,0.6156782913297791,0.15220926932740933
zcat19,nsga2_curvgap,nsga2-curvgap,15,numpy,100,25000,30,2,18.07069760000013,100,0.6776932207397375,0.13514679119613104
zcat19,nsga2_curvgap,nsga2-curvgap,16,numpy,100,25000,30,2,18.792532300001767,100,0.9746395382270531,0.010896784506517994
zcat19,nsga2_curvgap,nsga2-curvgap,17,numpy,100,25000,30,2,19.008673100001033,100,0.8881127944391548,0.04444945369202696
zcat19,nsga2_curvgap,nsga2-curvgap,18,numpy,100,25000,30,2,18.00903990000006,100,0.7602006819490875,0.09420232847775155
zcat19,nsga2_curvgap,nsga2-curvgap,19,numpy,100,25000,30,2,18.134172000001854,100,0.9018184015941761,0.04091748775644127
zcat19,nsga2_curvgap,nsga2-curvgap,20,numpy,100,25000,30,2,19.52696990000186,100,0.9693448008837549,0.014401607499718532
zcat19,gces_nocomp,gces-noComp,0,numpy,100,25000,30,2,10.040661899998668,100,0.9884262741881613,0.004924044502671585
zcat19,gces_nocomp,gces-noComp,1,numpy,100,25000,30,2,10.288426600000093,100,0.9896161593657925,0.004506025877185561
zcat19,gces_nocomp,gces-noComp,2,numpy,100,25000,30,2,10.421051699999225,100,0.9887082898877115,0.004930344117298157
zcat19,gces_nocomp,gces-noComp,3,numpy,100,25000,30,2,10.3768018999981,100,0.9882920163905281,0.005080652624734275
zcat19,gces_nocomp,gces-noComp,4,numpy,100,25000,30,2,10.13057850000041,100,0.9874166676074996,0.0053608453822417915
zcat19,gces_nocomp,gces-noComp,5,numpy,100,25000,30,2,10.341878899998846,100,0.9880851310037243,0.005138889234443502
zcat19,gces_nocomp,gces-noComp,6,numpy,100,25000,30,2,10.569435400000657,100,0.9889206826103341,0.004773787913347931
zcat19,gces_nocomp,gces-noComp,7,numpy,100,25000,30,2,10.391420500000095,100,0.9889575479445024,0.004741849988572266
zcat19,gces_nocomp,gces-noComp,8,numpy,100,25000,30,2,10.14615159999812,100,0.9871860736610475,0.005411844703962183
