problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat3,gces,gces,21,0.9836935490398374,0.0007227495738235708,0.9837793494618562,0.007173284272490155,0.0004199352745134174,0.007079453820975683,6.595074938095162,0.1934015845825629,6.597768999999971
zcat4,nsgaii,nsgaii,21,0.9816257956081552,0.0008682059985051522,0.9815679282066637,0.007892732211161317,0.0003718629420189733,0.007914702061687498,2.340169204761878,0.040823717614526786,2.341730300000563
zcat4,nsga2_curvgap,nsga2-curvgap,21,0.46575027834130406,0.19846307083636966,0.45006935124935266,0.21692835318478004,0.08106546925952103,0.2220403855072816,17.814858061904836,0.3780103602290798,17.757204499999716
zcat4,gces_nocomp,gces-noComp,21,0.9859883715989518,0.0006237696758715941,0.9858943948161886,0.006074577727476927,0.00025673609755191395,0.00609391692856749,10.048073385714122,0.14582061067460778,10.078950599999189
zcat4,gces_nogeo,gces-noGeo,21,0.9837035875389281,0.0006565830679441779,0.9838685321257166,0.007133889271499696,0.00025076964383352244,0.0071667685805933455,5.263563447618902,0.1402954453628917,5.2503051000003325
zcat4,gces,gces,21,0.9836938396670517,0.0007227466574456981,0.9837793945733574,0.007173320173958441,0.0004367582779063976,0.00712625376371974,6.610882014285814,0.1823438867736908,6.582697200001348
zcat5,nsgaii,nsgaii,21,0.9941354146054924,0.0003951794967509167,0.9941238351646811,0.004459196775551438,0.0003136663386552774,0.004490512512770036,2.459993390476094,0.022018618309598812,2.4576625999998214
zcat5,nsga2_curvgap,nsga2-curvgap,21,0.862234793854977,0.08610110120885678,0.8483050661053361,0.1456153226225269,0.08003562738317664,0.17356466614652097,17.694071976190095,0.28048195029988837,17.668611400000373
zcat5,gces_nocomp,gces-noComp,21,0.9954307082734407,0.00024476674000235794,0.9954652503140489,0.0035438884943122706,0.00020383677237980222,0.0035090619395478926,9.46603222857136,0.1657576237016655,9.483011199999964
zcat5,gces_nogeo,gces-noGeo,21,0.9952750205227426,0.00023841087697694418,0.995305097552146,0.004020103423152701,0.0002426980882389755,0.003989859788048688,5.542369447618902,0.10979879540311706,5.545483999998396
zcat5,gces,gces,21,0.9952866890414702,0.00025866419542643667,0.9953014923416162,0.003981402715857685,0.00034851993345374246,0.003887514180680358,6.720109828571367,0.15800375775153416,6.674386799999411
zcat6,nsgaii,nsgaii,21,0.9945285851923553,0.00037841412321305595,0.9944813627936309,0.002906812157697043,0.00016579472405565298,0.002881855839821615,2.5114393571426,0.04096285886465857,2.5074757000002137
zcat6,nsga2_curvgap,nsga2-curvgap,21,0.982435681654681,0.012207003800896935,0.9892918491698373,0.015185980017007222,0.01208378667671732,0.00826816089099788,16.598817214285752,0.3525729517917593,16.567349200000535
zcat6,gces_nocomp,gces-noComp,21,0.9957130484715873,0.00029339950738794466,0.995720259272843,0.002339930555984091,0.00017190285484208442,0.0023512583054752056,8.717275257142665,0.28341054884235983,8.766416200000094
zcat6,gces_nogeo,gces-noGeo,21,0.9951656450931534,0.00034899833178742246,0.995248732658164,0.00292411711258942,0.00027829085591909503,0.0028588289011300806,4.925905652380953,0.16942651941664483,4.947426099999575
zcat6,gces,gces,21,0.9950999886016556,0.00035978215539373093,0.9951872729961484,0.002898958012785266,0.00021831572335185063,0.002888105106576739,6.099114023809307,0.21455488067686249,6.067525200000091
zcat7,nsgaii,nsgaii,21,0.982157504399334,0.02213267579116772,0.9890183782516161,0.035929432169269145,0.09859053455821336,0.004714131247143362,2.3850969428569355,0.04391257318954195,2.3794714999985445
zcat7,nsga2_curvgap,nsga2-curvgap,21,0.9324432679777576,0.028973052187240344,0.9304412932514489,0.08537412098748096,0.108724312803927,0.04929945523061205,17.642553733333312,0.6017567811046284,17.657337200000256
zcat7,gces_nocomp,gces-noComp,21,0.9805771779602703,0.027667854748157975,0.9915830114604361,0.051262008145805435,0.11931649541143448,0.00376311954037475,9.939041652380963,0.5596489506771996,10.106211799999073
zcat7,gces_nogeo,gces-noGeo,21,0.9841392221413343,0.02276434077729228,0.9913727652886648,0.0352552453661155,0.09901405480425413,0.003903247548301224,5.568746442857446,0.1192438212528602,5.557091500000752
zcat7,gces,gces,21,0.9837781739120353,0.023100150265228332,0.9909754598545818,0.03575306947181333,0.10016026251015518,0.004071191415960288,6.475174542856881,0.15249645086860456,6.511546799998541
zcat8,nsgaii,nsgaii,21,0.9678955804698011,0.0011386078988618314,0.9679465142368141,0.00637200268701785,0.00025816475524849457,0.006382754008367705,2.459321595238136,0.03139198041523501,2.454512299998896
zcat8,nsga2_curvgap,nsga2-curvgap,21,0.8637992440427033,0.08053625149780134,0.8932047630610871,0.025308048776612267,0.013514044963965941,0.020894308828074828,17.535516361905007,0.4880899761395179,17.559371200000896
zcat8,gces_nocomp,gces-noComp,21,0.9722998751219933,0.0015782812081454843,0.9721978948379103,0.005506355880552261,0.00028546115692706177,0.00549399074220017,9.478155704762338,0.16645304121221557,9.494178099999772
zcat8,gces_nogeo,gces-noGeo,21,0.9758365222046647,0.0009777957932029715,0.9756121927710559,0.004974713284983681,0.0002979029173960232,0.0048594214793673905,5.506800109523932,0.11852932023872174,5.478875299999345
zcat8,gces,gces,21,0.9758300342557124,0.001125433438124496,0.9760812127945342,0.005143391588614635,0.00034665713918178773,0.005166800575085893,7.215045414286059,0.843913812338267,6.98522629999934
zcat9,nsgaii,nsgaii,21,0.9678903610173024,0.0011386017588298184,0.9679412945096512,0.006362045290691433,0.0002468389146928668,0.006370773855090355,2.6976473285713363,0.30602206141582305,2.5753445999998803
zcat9,nsga2_curvgap,nsga2-curvgap,21,0.8637945859378274,0.08053581719977622,0.8931999463846538,0.025533722692043598,0.013900372488798848,0.020456263567305212,18.56380883333328,0.41368364387557777,18.60553970000001
zcat9,gces_nocomp,gces-noComp,21,0.9722946319189918,0.0015782726971408177,0.9721926521848454,0.00551508895352167,0.00028213126490681385,0.0054971236522601725,10.02972823809536,0.16750611716608751,10.02170710000064
zcat9,gces_nogeo,gces-noGeo,21,0.9758312599300176,0.000977790520362775,0.9756069317061229,0.005010891373520629,0.0003181977896085239,0.004900476934469114,5.874309400000129,0.09714403315293238,5.880017100000259
zcat9,gces,gces,21,0.975824772016052,0.0011254273691368164,0.976075949200374,0.005179050500791742,0.00036874138568165676,0.005144105540640376,7.28001817142857,0.17512081511662878,7.289974799999982
