host,problem,variant,variant_group,n_runs,mean_hv,mean_igd_plus,mean_time_ms,mean_average_reward,mean_average_overhead_ms,mean_family_concentration,mean_regime_concentration,mean_intent_concentration,mean_family_switches,mean_intent_switches,mean_regime_switches,mean_profile_controller_time_ms,mean_profile_start_step_time_ms,mean_profile_router_time_ms,mean_profile_policy_select_time_ms,mean_profile_policy_update_time_ms,mean_profile_trace_time_ms,mean_profile_decode_time_ms,mean_profile_variation_time_ms,mean_profile_evaluation_time_ms,mean_profile_survival_time_ms,mean_profile_total_runtime_ms,mean_family_share_sbx_like,mean_family_share_de_like,mean_regime_share_repair,mean_regime_share_expand,mean_regime_share_refine,mean_intent_share_exploratory,mean_intent_share_balanced,mean_intent_share_local_refine,mean_intent_share_mutation_heavy,mean_intent_share_feasibility_biased,comparison_to_baseline,hv_delta_vs_baseline,runtime_ratio_vs_baseline
nsgaii,zcat14,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,5,35.72882282614525,0.358342004486338,59.34945999906631,0.2354570155791856,0.2856515787578629,1.0,0.942382271468144,0.22991689750692518,0.0,16.6,0.8,0.7338999770581722,0.024259992642328143,0.015679988428018987,0.46453999530058354,0.1875799978733994,0.04184000281384215,0.9819600032642484,5.615139991277829,18.851539994648192,10.356660003890283,59.198559999640565,1.0,0.0,0.0,0.968421052631579,0.031578947368421054,0.34736842105263155,0.16842105263157894,0.1789473684210526,0.15789473684210525,0.14736842105263157,loss,-0.3164167163266711,1.2117520807896478
nsgaii,zcat14,adaptive_hierarchical_joint_no_regime,adaptive,5,34.58268967229316,0.4765000894617407,62.846920000447426,0.20160025233779139,0.30583368390676025,0.5501385041551247,1.0,0.21883656509695287,11.2,15.4,0.0,0.9439000030397438,0.030639999022241682,0.01504000392742455,0.5746400012867525,0.25476000300841406,0.06881999579491094,1.119720000133384,4.743619998043869,19.947400002274662,10.939559996768367,62.69149999861838,0.34736842105263155,0.6526315789473685,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.2,0.15789473684210525,0.16842105263157894,loss,-1.462549870178762,1.283160555849384
nsgaii,zcat14,fixed_de,fixed,5,29.279387156220935,1.0149115353775218,43.942860001698136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,-6.765852386250984,0.8971918538726992
nsgaii,zcat14,fixed_sbx,fixed,5,36.04523954247192,0.37515009841102814,48.97822000057204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
nsgaii,zcat19,adaptive_flat_operator,adaptive,5,41.28029122521498,0.4983260464616369,62.57583999977214,0.21115107929460747,0.28297368446242455,0.5678670360110804,0.8847645429362881,1.0,10.2,0.0,1.6,0.8049999945797026,0.028319985722191632,0.01604000717634335,0.48639999731676653,0.2257000087411143,0.048539995623286813,1.0038399996119551,4.284840004402213,21.605760004604235,10.405979992356151,62.35107999818865,0.3157894736842105,0.6842105263157895,0.0,0.9368421052631579,0.06315789473684211,0.0,1.0,0.0,0.0,0.0,loss,-0.5546183127804838,1.2670215966649914
nsgaii,zcat19,adaptive_flat_parameter,adaptive,5,41.27357731070255,0.4205024554904514,65.28779999935068,0.2418876646211932,0.29354947427667577,1.0,1.0,0.23656509695290856,0.0,16.6,0.0,0.7620400123414584,0.02616000856505707,0.014780009223613888,0.45471999619621783,0.2227000004495494,0.04367999790702015,1.0838400034117512,5.6384599971352145,21.554599999217317,10.901780003041495,65.09494000201812,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.16842105263157894,0.14736842105263157,0.15789473684210525,loss,-0.5613322272929153,1.3219327554887499
nsgaii,zcat19,adaptive_hierarchical_joint,adaptive,5,41.93551213897506,0.44616036812283644,58.03230000165058,0.20984194924792038,0.26323157837491873,0.5434903047091413,0.8426592797783933,0.21440443213296395,9.0,15.2,1.2,0.8208400045987219,0.02287999086547643,0.014040000678505749,0.523599999723956,0.20818000339204445,0.05214000993873924,0.8942800122895278,4.134439995686989,19.552700013446156,10.034139998606406,57.84954000118887,0.3578947368421052,0.6421052631578947,0.0,0.9052631578947368,0.09473684210526315,0.27368421052631575,0.1789473684210526,0.23157894736842105,0.14736842105263157,0.16842105263157894,win,0.10060260097959173,1.1750250161484184
nsgaii,zcat19,adaptive_hierarchical_joint_fixed_family_de,adaptive,5,38.90767770512851,0.7767494594412356,60.08329999895068,0.18488997860522982,0.2944294739312394,1.0,0.7540166204986148,0.22548476454293626,0.0,16.0,2.0,0.7383799893432297,0.02561999426688999,0.016620001406408846,0.4421799909323454,0.2057400022749789,0.04822000046260655,1.0799399969982915,3.7685800052713603,19.73563999781618,10.31946000730386,59.9229400002514,0.0,1.0,0.0,0.8526315789473683,0.14736842105263157,0.3263157894736842,0.15789473684210525,0.21052631578947367,0.13684210526315788,0.16842105263157894,loss,-2.9272318328669513,1.216553204844703
nsgaii,zcat19,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,5,41.27357731070255,0.4205024554904514,60.7901600014884,0.2418876646211932,0.2937578943888902,1.0,1.0,0.23656509695290856,0.0,16.6,0.0,0.7255200034705922,0.026700005400925875,0.016119990323204547,0.44928000279469416,0.1896200017654337,0.043800003186333925,1.0333599959267303,5.637020007998217,19.32319999905303,10.34512000187533,60.631100002501626,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.16842105263157894,0.14736842105263157,0.15789473684210525,loss,-0.5613322272929153,1.230865547899742
nsgaii,zcat19,adaptive_hierarchical_joint_no_regime,adaptive,5,41.87314254601361,0.45864866255377895,62.22068000060972,0.20662164220392704,0.3088442103226522,0.5501385041551247,1.0,0.21440443213296395,11.8,15.2,0.0,0.9075800044229254,0.025319994892925024,0.013559997023548931,0.5953800020506606,0.2270000142743811,0.046319996181409806,1.0906400013482198,4.15830000420101,21.037420000357088,10.770920000504702,62.057119999371935,0.34736842105263155,0.6526315789473685,0.0,1.0,0.0,0.29473684210526313,0.1789473684210526,0.2,0.15789473684210525,0.16842105263157894,win,0.03823300801814611,1.2598303965274948
nsgaii,zcat19,fixed_de,fixed,5,35.74460036417848,1.0197734113966568,44.88734000187833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,-6.0903091738169834,0.9088688094227949
nsgaii,zcat19,fixed_sbx,fixed,5,41.834909537995465,0.3899500240985285,49.38814000051934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
nsgaii,zcat6,adaptive_flat_operator,adaptive,5,36.654646287508754,0.41803888208848966,62.33206000033533,0.20602999378227463,0.3292400000071595,0.5545706371191136,0.9024930747922436,1.0,10.8,0.0,0.8,0.8807599995634519,0.03159999614581466,0.022040007752366364,0.523680001788307,0.24506000336259604,0.05837999051436782,1.2170200046966784,4.4250400009332225,19.483739988936577,10.7445000030566,62.17828000080772,0.3368421052631579,0.6631578947368422,0.0,0.9368421052631579,0.06315789473684211,0.0,1.0,0.0,0.0,0.0,loss,-0.3871076550196406,1.2888521386539917
nsgaii,zcat6,adaptive_flat_parameter,adaptive,5,37.709504307076486,0.28713374015759047,65.25202000048012,0.24105753764621157,0.30358315814641845,1.0,0.889196675900277,0.22770083102493072,0.0,16.4,1.2,0.8154200026183389,0.029479996010195464,0.01821999467210844,0.4847599964705296,0.23006000992609188,0.05290000553941354,1.170480003929697,6.030320005083922,20.982040009403136,11.278379999566823,65.08309999917401,1.0,0.0,0.0,0.9368421052631579,0.06315789473684211,0.3368421052631579,0.16842105263157894,0.1894736842105263,0.15789473684210525,0.14736842105263157,win,0.6677503645480911,1.3492287199983346
nsgaii,zcat6,adaptive_hierarchical_joint,adaptive,5,36.149583999449945,0.46883759901993177,62.052379999659024,0.19839292973989683,0.31148947363314955,0.5434903047091413,0.7916897506925208,0.21551246537396115,8.4,15.4,2.4,0.9841399936703965,0.030360011442098767,0.01897999900393188,0.6338199993479066,0.2455799956806004,0.055399988195858896,1.1363399971742183,4.33398000895977,19.229880002967548,10.757839995494578,61.81401999929221,0.3578947368421052,0.6421052631578947,0.0,0.8736842105263157,0.12631578947368421,0.29473684210526313,0.1789473684210526,0.21052631578947367,0.15789473684210525,0.15789473684210525,loss,-0.89216994307845,1.2830691408353976
nsgaii,zcat6,adaptive_hierarchical_joint_fixed_family_de,adaptive,5,34.05865276630733,0.6304929160640467,63.03896000026725,0.18808307697284626,0.320231578600789,1.0,0.7540166204986148,0.224376731301939,0.0,16.4,2.8,0.839860005362425,0.027999997837468982,0.020019996736664325,0.4909200084512122,0.24940000439528376,0.05151999794179574,1.1209399992367253,3.6038799880770966,20.359079996705987,11.201199995412026,62.83955999824684,0.0,1.0,0.0,0.8526315789473683,0.14736842105263157,0.3157894736842105,0.1789473684210526,0.22105263157894733,0.12631578947368421,0.15789473684210525,loss,-2.983101176221062,1.3034688475630485
nsgaii,zcat6,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,5,37.709504307076486,0.28713374015759047,63.7438599995221,0.24105753764621157,0.31117578948492575,1.0,0.889196675900277,0.22770083102493072,0.0,16.4,1.2,0.7977400135132484,0.02775999892037362,0.018400004773866385,0.4801399976713583,0.21958000579616055,0.051860006351489574,1.1083199933636934,5.978979998326395,18.660220003221184,10.938320007699076,63.54741999821272,1.0,0.0,0.0,0.9368421052631579,0.06315789473684211,0.3368421052631579,0.16842105263157894,0.1894736842105263,0.15789473684210525,0.14736842105263157,win,0.6677503645480911,1.3180442020687702
nsgaii,zcat6,adaptive_hierarchical_joint_no_regime,adaptive,5,36.069692432729454,0.4793321432754111,60.32761999958893,0.19970555274826932,0.30697894774340584,0.5412742382271468,1.0,0.2166204986149584,12.2,16.0,0.0,0.993980017665308,0.02682000194909051,0.0149200001033023,0.6555400104844011,0.24294000322697684,0.05376000190153718,1.2804600002709776,4.3512399948667735,18.932040005165618,10.953879992302973,60.097259999020025,0.3578947368421052,0.6421052631578947,0.0,1.0,0.0,0.3052631578947368,0.1894736842105263,0.1789473684210526,0.15789473684210525,0.16842105263157894,loss,-0.9720615097989409,1.24740594255921
nsgaii,zcat6,fixed_de,fixed,5,31.890630044100448,0.8101854209420176,46.39061999914702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,-5.151123898427947,0.9592278804689531
nsgaii,zcat6,fixed_sbx,fixed,5,37.041753942528395,0.3085605682219308,48.362459999043494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
