algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1662.1705462814664,18000,7.114764527976757,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.012826833646524642,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_6,wfg4,WFG4,6,1.982377686647782,10829.213668999728
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1637.874203667996,18000,7.062996765075017,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.011973592212487847,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_7,wfg4,WFG4,7,1.9879887673755323,10989.854995999849
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1636.7403875154362,18000,7.1358186089134765,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.013518978636677286,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_8,wfg4,WFG4,8,1.9746934233509101,10997.467977999804
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1644.2278557775617,18000,7.098863700476192,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.013073329575860411,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_9,wfg4,WFG4,9,1.952838436920906,10947.387819000141
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,807,7.0819636837316615,NumPyKernel,0.008064980268398176,crowding,80,standard,cpu,cpu,numpy,1590.5154866842313,18000,7.06721352980231,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.01037548314238258,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_0,wfg4,WFG4,0,1.9606641940986071,11317.085656000017
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,658,7.127430095070634,NumPyKernel,0.01121028230505134,crowding,80,standard,cpu,cpu,numpy,1602.6637924755607,18000,7.112560205746936,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.013587352462434931,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_1,wfg4,WFG4,1,1.9601803893473377,11231.301339999845
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,772,7.139450520171425,NumPyKernel,0.00897497987184542,crowding,80,standard,cpu,cpu,numpy,1605.7544053234433,18000,7.116715846034544,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.013187868282867166,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_2,wfg4,WFG4,2,1.959812017069715,11209.684333000041
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,648,7.103798707711766,NumPyKernel,0.01254565087616106,crowding,80,standard,cpu,cpu,numpy,1610.7419569293234,18000,7.088996429718875,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.015523608493774368,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_3,wfg4,WFG4,3,1.9655101902909546,11174.974317000306
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,576,7.099952269682046,NumPyKernel,0.01341578738711146,crowding,80,standard,cpu,cpu,numpy,1606.9402304449497,18000,7.0768598909065075,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.01839116709083655,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_4,wfg4,WFG4,4,1.9530372018744373,11201.41226099986
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,651,7.073276545315718,NumPyKernel,0.007736635725651033,crowding,80,standard,cpu,cpu,numpy,1584.0942147510464,18000,7.0541613941180845,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.010869030782301918,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_5,wfg4,WFG4,5,1.9532964942588764,11362.96050600049
