algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1720.502042642282,16000,4.361792180102566,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931716169972531,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_1,dtlz2,DTLZ2,1,1.0001958398449469,9299.61116200002
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1697.7980804867946,16000,4.361875449122452,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931527816147935,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_2,dtlz2,DTLZ2,2,1.0003493974277373,9423.971073999837
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1682.173659257624,16000,4.36197615392891,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931318258312926,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_3,dtlz2,DTLZ2,3,1.0522686560338577,9511.503115000096
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1703.314538386212,16000,4.361527882455378,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931533166309448,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_4,dtlz2,DTLZ2,4,1.0000864323088352,9393.45002899995
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1704.762871320841,16000,4.361293197434392,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931198127653775,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_5,dtlz2,DTLZ2,5,1.0000442294556782,9385.469539000042
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1693.2890981325677,16000,4.361985777822887,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931684840413054,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_6,dtlz2,DTLZ2,6,1.0000328373569372,9449.065736999955
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1710.9118305574027,16000,4.36178672038534,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931442198897589,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_7,dtlz2,DTLZ2,7,1.0000402187707658,9351.738479000005
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1705.214329892381,16000,4.361607245978493,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5932163417920686,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_8,dtlz2,DTLZ2,8,1.0001948189445944,9382.984718999978
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1728.8290268146736,16000,4.3612873533328,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931814237271843,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_9,dtlz2,DTLZ2,9,1.0000968606985496,9254.819159000135
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,1462,4.362976504115996,NumPyKernel,0.5931717765428245,crowding,80,standard,cpu,cpu,numpy,1668.2486345245022,16000,4.361182446822016,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931779034560724,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ2/nsgaii/numpy/seed_0,dtlz2,DTLZ2,0,1.0000406532382096,9590.896505999808
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,1480,4.362778192355216,NumPyKernel,0.5931984436416179,crowding,80,standard,cpu,cpu,numpy,1666.0954258914862,16000,4.361792180102566,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931716169972531,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ2/nsgaii/numpy/seed_1,dtlz2,DTLZ2,1,1.0001958398449469,9603.291474999878
