problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,6,12000,6945.839679999949,0.5832829039518899,0.439903851935779,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_6
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,7,12000,6960.228974000074,0.5844597026646677,0.440282032397956,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_7
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,8,12000,6924.504813999988,0.3638945815683536,0.7183638827605332,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_8
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,9,12000,7059.916341000076,0.5807414939383305,0.44128515035303195,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_9
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,0,12000,7182.071984000004,0.5824097614619901,0.44117790345644553,0.5825135835809566,0.441328254527929,passive,passive_archive,standard,305,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_0
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,1,12000,7152.693425000052,0.5777770240331701,0.445901490251667,0.5783405059672727,0.4460083533455769,passive,passive_archive,standard,255,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_1
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,2,12000,7126.037290999989,0.5811953539735701,0.4413423276431901,0.5814069692027313,0.4414827366892199,passive,passive_archive,standard,316,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_2
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,3,12000,7165.982174999954,0.5773617117923635,0.44331075837844197,0.5775546759443887,0.44365949488886885,passive,passive_archive,standard,249,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_3
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,4,12000,7259.01110399991,0.5751096430138537,0.4469649891079734,0.5747908441510362,0.4471174400181777,passive,passive_archive,standard,253,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_4
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,5,12000,7220.212982000021,0.5727445534306893,0.4468818064890374,0.573788063409395,0.4469766985848104,passive,passive_archive,standard,210,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_5
