suite,problem,algorithm,engine,seed,metric,value,n_var,n_obj
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,2,archive_subset_igd_plus,0.4832340347904733,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,3,hv,0.5777488092705885,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,3,igd_plus,0.445652204337447,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,3,archive_subset_hv,0.5785253542086981,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,3,archive_subset_igd_plus,0.4457790377626611,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,4,hv,0.5827115039093672,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,4,igd_plus,0.4412045847822652,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,4,archive_subset_hv,0.5837214001092663,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,4,archive_subset_igd_plus,0.4413247505214367,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,5,hv,0.4724695841940201,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,5,igd_plus,0.6007218130590266,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,5,archive_subset_hv,0.4727064527078383,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,5,archive_subset_igd_plus,0.6007704654367776,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,6,hv,0.5827238202574951,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,6,igd_plus,0.4400483192391033,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,6,archive_subset_hv,0.5845587457401695,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,6,archive_subset_igd_plus,0.4401816410388536,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,7,hv,0.5848110964664408,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,7,igd_plus,0.4394108973393582,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,7,archive_subset_hv,0.585710218831046,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,7,archive_subset_igd_plus,0.4395743191484777,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,8,hv,0.5790277072688464,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,8,igd_plus,0.4428276859798651,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,8,archive_subset_hv,0.579833256975628,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,8,archive_subset_igd_plus,0.4430514157976198,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,9,hv,0.5814148966755691,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,9,igd_plus,0.44224260277208,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,9,archive_subset_hv,0.5818490199603333,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,9,archive_subset_igd_plus,0.4423187703650347,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,0,hv,1.3770699365246832,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,0,igd_plus,0.0034402556659101,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,1,hv,1.3693955634568482,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,1,igd_plus,0.0049478904012988,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,2,hv,1.3731427131534473,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,2,igd_plus,0.0043346644222006,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,3,hv,1.372019991519594,30,2
