variant,problem,engine,n_evals,seed,evals,runtime_seconds,hypervolume
aos,wfg2,numba,100000,19,5000,0.0824915100020007,0.8630254738797812
aos,wfg2,numba,100000,19,10000,0.182089513997198,0.9114640104172232
aos,wfg2,numba,100000,19,20000,0.3826567979995161,0.9442223924461358
aos,wfg2,numba,100000,19,50000,0.9816194949962664,0.9853269030568876
aos,wfg2,numba,100000,19,100000,1.9801027060020715,0.9871854533320494
aos,wfg2,numba,100000,20,5000,0.0814455400031874,0.907081708807781
aos,wfg2,numba,100000,20,10000,0.1804022080032155,0.9517340355735016
aos,wfg2,numba,100000,20,20000,0.3809512730003916,0.9725438827808056
aos,wfg2,numba,100000,20,50000,0.9808026630053064,0.9840885919339266
aos,wfg2,numba,100000,20,100000,1.9809347789996536,0.9858473938717084
aos,wfg2,numba,100000,21,5000,0.0806565859966212,0.9187369979030524
aos,wfg2,numba,100000,21,10000,0.1775858919936581,0.965488681176816
aos,wfg2,numba,100000,21,20000,0.3765975699934643,0.9813439096239804
aos,wfg2,numba,100000,21,50000,0.9726777420000872,0.9863984975602728
aos,wfg2,numba,100000,21,100000,1.9699231419945136,0.9869322332849388
aos,wfg2,numba,100000,22,5000,0.0792580689958413,0.9031337417848536
aos,wfg2,numba,100000,22,10000,0.1760686159977922,0.9530904020878268
aos,wfg2,numba,100000,22,20000,0.3760723749946919,0.9746982176895986
aos,wfg2,numba,100000,22,50000,0.9760752839938504,0.9851077893385046
aos,wfg2,numba,100000,22,100000,1.9756807739977376,0.9861116212198447
aos,wfg2,numba,100000,23,5000,0.0812941809999756,0.8924140697037134
aos,wfg2,numba,100000,23,10000,0.176457991998177,0.9479203837637616
aos,wfg2,numba,100000,23,20000,0.3769213380001019,0.970844580103647
aos,wfg2,numba,100000,23,50000,0.9783988229974055,0.9836842092571284
aos,wfg2,numba,100000,23,100000,1.9784851989970773,0.986331527487782
aos,wfg2,numba,100000,24,5000,0.0813027110052644,0.8784310099207915
aos,wfg2,numba,100000,24,10000,0.1784875240045949,0.9166155164777277
aos,wfg2,numba,100000,24,20000,0.3781555770037812,0.9649019723556383
aos,wfg2,numba,100000,24,50000,0.9777440980033134,0.9806768592727706
aos,wfg2,numba,100000,24,100000,1.977446117998625,0.9849843740037376
aos,wfg2,numba,100000,25,5000,0.0801803010035655,0.8880587164420125
aos,wfg2,numba,100000,25,10000,0.1756613190009375,0.9576074460351368
aos,wfg2,numba,100000,25,20000,0.3759358060051454,0.9764243810685298
aos,wfg2,numba,100000,25,50000,0.9759787440052604,0.98532683715096
aos,wfg2,numba,100000,25,100000,1.97592722200352,0.9858434622822186
aos,wfg2,numba,100000,26,5000,0.0802085200048168,0.8842424004838818
aos,wfg2,numba,100000,26,10000,0.172694754000986,0.9512180879611358
aos,wfg2,numba,100000,26,20000,0.3729375110051478,0.9716478011682578
aos,wfg2,numba,100000,26,50000,0.9738060119998408,0.9834801317273842
aos,wfg2,numba,100000,26,100000,1.9731497550019408,0.9850068212371518
aos,wfg2,numba,100000,27,5000,0.0811682330022449,0.8962639762945118
aos,wfg2,numba,100000,27,10000,0.1790884500005631,0.9471424764404276
aos,wfg2,numba,100000,27,20000,0.3802796599993598,0.973422213412851
aos,wfg2,numba,100000,27,50000,0.9831139739981154,0.9830820444172708
aos,wfg2,numba,100000,27,100000,1.9897189140028784,0.9855829524296176
aos,wfg2,numba,100000,28,5000,0.0809867729985853,0.8923646578094805
aos,wfg2,numba,100000,28,10000,0.1782111859938595,0.9330547382926758
aos,wfg2,numba,100000,28,20000,0.4125169509934494,0.9776075324792868
aos,wfg2,numba,100000,28,50000,1.0148862689966336,0.986259251908104
aos,wfg2,numba,100000,28,100000,2.0220294049941003,0.987099118478866
aos,wfg2,numba,100000,29,5000,0.0809502030024305,0.9098808376788547
aos,wfg2,numba,100000,29,10000,0.1781551570020383,0.9641813586897878
aos,wfg2,numba,100000,29,20000,0.3789150800002971,0.977896833386678
aos,wfg2,numba,100000,29,50000,0.9795602730009704,0.9825476594830964
aos,wfg2,numba,100000,29,100000,1.982230697001796,0.9853416815088644
aos,wfg3,numba,100000,0,5000,0.0918297899988829,0.8852756414681707
aos,wfg3,numba,100000,0,10000,0.1922780050008441,0.92625290838189
aos,wfg3,numba,100000,0,20000,0.3913481429990497,0.9424535867805228
aos,wfg3,numba,100000,0,50000,0.9858125179962371,0.9770718174049196
aos,wfg3,numba,100000,0,100000,1.9782849909970537,0.9786393970138402
aos,wfg3,numba,100000,1,5000,0.0864259760055574,0.9364666608617188
aos,wfg3,numba,100000,1,10000,0.1816271770003368,0.9598186251882876
aos,wfg3,numba,100000,1,20000,0.3708441500057233,0.9675957755267436
aos,wfg3,numba,100000,1,50000,0.9405435280059464,0.9718276423922296
aos,wfg3,numba,100000,1,100000,1.88511633300368,0.9741603874130234
aos,wfg3,numba,100000,2,5000,0.0920376189969829,0.8731365709018807
aos,wfg3,numba,100000,2,10000,0.191720440001518,0.9126210142396658
aos,wfg3,numba,100000,2,20000,0.3901946429978125,0.9546577223235928
aos,wfg3,numba,100000,2,50000,0.9866978019999806,0.9749367471944844
aos,wfg3,numba,100000,2,100000,1.9802619740003136,0.9785025408573714
aos,wfg3,numba,100000,3,5000,0.0861388100020121,0.9136341981795584
aos,wfg3,numba,100000,3,10000,0.1798647030009306,0.945957635360276
aos,wfg3,numba,100000,3,20000,0.3652310880061122,0.95915568504744
aos,wfg3,numba,100000,3,50000,0.9191196430037962,0.9666939838559914
aos,wfg3,numba,100000,3,100000,1.853028499004722,0.9721179534005012
aos,wfg3,numba,100000,4,5000,0.1682708319931407,0.864411683589548
aos,wfg3,numba,100000,4,10000,0.2702209559938637,0.9400266047297064
aos,wfg3,numba,100000,4,20000,0.4741364809960942,0.9612134115985944
aos,wfg3,numba,100000,4,50000,1.087111697997898,0.9705499429904948
aos,wfg3,numba,100000,4,100000,2.0937516069971025,0.9751379354630724
aos,wfg3,numba,100000,5,5000,0.0860588590003317,0.9116821343276708
aos,wfg3,numba,100000,5,10000,0.1795096550049493,0.9368854758209224
aos,wfg3,numba,100000,5,20000,0.3961060410001664,0.9542071712928422
aos,wfg3,numba,100000,5,50000,0.9578175890055718,0.9635535366241542
aos,wfg3,numba,100000,5,100000,1.892949815002794,0.9702390827954062
aos,wfg3,numba,100000,6,5000,0.0876989149983273,0.8789370897584026
aos,wfg3,numba,100000,6,10000,0.1823261210010969,0.9125638846648416
aos,wfg3,numba,100000,6,20000,0.3709730080008739,0.9440316350526536
aos,wfg3,numba,100000,6,50000,0.9335669889987912,0.964937821662821
aos,wfg3,numba,100000,6,100000,1.8735264920032928,0.9693988760194944
aos,wfg3,numba,100000,7,5000,0.0868074129975866,0.9100177857480496
aos,wfg3,numba,100000,7,10000,0.1809266330019454,0.9443949497291036
aos,wfg3,numba,100000,7,20000,0.3690433649971965,0.9569495658467349
aos,wfg3,numba,100000,7,50000,0.9369373299996367,0.9716521402829
aos,wfg3,numba,100000,7,100000,1.8819053409970363,0.9733580990901876
aos,wfg3,numba,100000,8,5000,0.0914161449982202,0.8831469669760946
aos,wfg3,numba,100000,8,10000,0.1897659280002699,0.9358203924230606
aos,wfg3,numba,100000,8,20000,0.3854138649985543,0.960174071271788
aos,wfg3,numba,100000,8,50000,0.9742138399960822,0.9768363228825208
aos,wfg3,numba,100000,8,100000,1.9425019289992635,0.979787465295933
aos,wfg3,numba,100000,9,5000,0.0855695640057092,0.8864365038677453
aos,wfg3,numba,100000,9,10000,0.1780560980041627,0.9344765765567484
aos,wfg3,numba,100000,9,20000,0.3626023410033667,0.9480020131003696
aos,wfg3,numba,100000,9,50000,0.9170495400030632,0.9669058843856426
aos,wfg3,numba,100000,9,100000,1.8343743389996237,0.9710017410311104
aos,wfg3,numba,100000,10,5000,0.0909388680011034,0.8733163090740033
aos,wfg3,numba,100000,10,10000,0.1900367950001964,0.938121908928062
aos,wfg3,numba,100000,10,20000,0.3873328679983387,0.962317154671241
aos,wfg3,numba,100000,10,50000,0.9741759890021058,0.973412557918942
aos,wfg3,numba,100000,10,100000,1.9390899280042504,0.9773349578269248
aos,wfg3,numba,100000,11,5000,0.0879516940040048,0.8910694846997184
aos,wfg3,numba,100000,11,10000,0.1836468199981027,0.9293587422275756
aos,wfg3,numba,100000,11,20000,0.3737483650038484,0.9450261099543752
aos,wfg3,numba,100000,11,50000,0.9384887769992928,0.9595071639231076
aos,wfg3,numba,100000,11,100000,1.8762286100027268,0.9723320271956042
aos,wfg3,numba,100000,12,5000,0.0867431040023802,0.9024137522928668
aos,wfg3,numba,100000,12,10000,0.1805185170014738,0.9226996790727374
aos,wfg3,numba,100000,12,20000,0.3676271770018502,0.9374881408871524
aos,wfg3,numba,100000,12,50000,0.9285334410014912,0.9596919488693196
aos,wfg3,numba,100000,12,100000,1.862981373000366,0.9675576750265767
aos,wfg3,numba,100000,13,5000,0.0872552989967516,0.8878512526720601
aos,wfg3,numba,100000,13,10000,0.1836198599994531,0.9408400229211472
aos,wfg3,numba,100000,13,20000,0.3741786210011923,0.959079815094304
aos,wfg3,numba,100000,13,50000,0.9476630680001108,0.9697408249713364
aos,wfg3,numba,100000,13,100000,1.8836755349984744,0.9713404826785256
aos,wfg3,numba,100000,14,5000,0.0891212739952607,0.8875267815000145
aos,wfg3,numba,100000,14,10000,0.1874047579985926,0.9179697231537548
aos,wfg3,numba,100000,14,20000,0.3841874450008617,0.9472800913733104
aos,wfg3,numba,100000,14,50000,0.9732691469980636,0.9714302445616294
aos,wfg3,numba,100000,14,100000,1.9538132019952168,0.9792437480291784
aos,wfg3,numba,100000,15,5000,0.0907792290017823,0.9046819780199432
aos,wfg3,numba,100000,15,10000,0.1892575509991729,0.9482525342751036
aos,wfg3,numba,100000,15,20000,0.3856851810051012,0.9669303815009772
aos,wfg3,numba,100000,15,50000,0.972743090998847,0.979308178222412
aos,wfg3,numba,100000,15,100000,1.960710792001919,0.980835740439926
aos,wfg3,numba,100000,16,5000,0.0868693130032625,0.8978999874784368
aos,wfg3,numba,100000,16,10000,0.1820304240027326,0.9330874509380468
aos,wfg3,numba,100000,16,20000,0.3998355599978822,0.9563975070363712
aos,wfg3,numba,100000,16,50000,0.9775811900035478,0.978175410007114
aos,wfg3,numba,100000,16,100000,1.9330689400012488,0.9799247715297604
aos,wfg3,numba,100000,17,5000,0.0879266030024155,0.9248848464837064
aos,wfg3,numba,100000,17,10000,0.1832498540024971,0.9541189143519268
aos,wfg3,numba,100000,17,20000,0.3747911660029785,0.9648385724970656
aos,wfg3,numba,100000,17,50000,0.954333300003782,0.9711748250563204
aos,wfg3,numba,100000,17,100000,1.89125323999906,0.9722327244225728
aos,wfg3,numba,100000,18,5000,0.0876706369963358,0.8911117501011416
aos,wfg3,numba,100000,18,10000,0.1821987930015893,0.9387180637270288
aos,wfg3,numba,100000,18,20000,0.3723497370010591,0.9537381555858526
aos,wfg3,numba,100000,18,50000,0.9381214599998202,0.9571979447973684
aos,wfg3,numba,100000,18,100000,1.8844887590021244,0.9690024923670671
aos,wfg3,numba,100000,19,5000,0.090057365996472,0.8938202910375137
aos,wfg3,numba,100000,19,10000,0.1884825189990806,0.9422011010025876
aos,wfg3,numba,100000,19,20000,0.3841268359974492,0.9609720404314692
aos,wfg3,numba,100000,19,50000,0.9740587519991096,0.9755805087459466
aos,wfg3,numba,100000,19,100000,1.9549070930006565,0.9807481045975582
aos,wfg3,numba,100000,20,5000,0.0925168539979495,0.8691332206901062
aos,wfg3,numba,100000,20,10000,0.1922521369997412,0.9218987542462376
aos,wfg3,numba,100000,20,20000,0.4277239910006756,0.9362829824278917
aos,wfg3,numba,100000,20,50000,1.0277077700011432,0.9688556668636876
aos,wfg3,numba,100000,20,100000,2.024758972998825,0.9791225673229
aos,wfg3,numba,100000,21,5000,0.0866464150021784,0.9161725967936432
aos,wfg3,numba,100000,21,10000,0.1811502720011049,0.9412249911572188
aos,wfg3,numba,100000,21,20000,0.3675448579961085,0.9478766137151488
aos,wfg3,numba,100000,21,50000,0.9422799739986658,0.9684401211975492
aos,wfg3,numba,100000,21,100000,1.9072434920017256,0.9718512075795076
aos,wfg3,numba,100000,22,5000,0.0863883069978328,0.919546646031278
aos,wfg3,numba,100000,22,10000,0.1806481659950805,0.9381927918561436
aos,wfg3,numba,100000,22,20000,0.3955648869959987,0.950381390080615
aos,wfg3,numba,100000,22,50000,0.9632416229942464,0.9587856607120944
aos,wfg3,numba,100000,22,100000,1.9255792949988968,0.9643723785827184
aos,wfg3,numba,100000,23,5000,0.0864226970006711,0.9048143426479476
aos,wfg3,numba,100000,23,10000,0.1811873719998402,0.9405592003465162
aos,wfg3,numba,100000,23,20000,0.3726658840023447,0.9609513833672456
aos,wfg3,numba,100000,23,50000,0.937944200995844,0.9678564070604768
aos,wfg3,numba,100000,23,100000,1.8681181689971709,0.9728249438126716
aos,wfg3,numba,100000,24,5000,0.0917765609992784,0.8733987981554999
aos,wfg3,numba,100000,24,10000,0.1911936750038876,0.9313713039179616
aos,wfg3,numba,100000,24,20000,0.3906835599991609,0.9604927464568684
aos,wfg3,numba,100000,24,50000,0.984509160000016,0.9729669957886397
aos,wfg3,numba,100000,24,100000,1.972521191004489,0.977244908130702
aos,wfg3,numba,100000,25,5000,0.0866161159938201,0.8985912910422426
aos,wfg3,numba,100000,25,10000,0.1806737759980023,0.9265862064272196
aos,wfg3,numba,100000,25,20000,0.395215680997353,0.9452492888998156
aos,wfg3,numba,100000,25,50000,0.9639371390003362,0.9616265214296768
aos,wfg3,numba,100000,25,100000,1.90064687999984,0.9625407307547376
aos,wfg3,numba,100000,26,5000,0.0910854570029187,0.8442529935848038
aos,wfg3,numba,100000,26,10000,0.1884010790017782,0.8932197270362898
aos,wfg3,numba,100000,26,20000,0.3804467070003738,0.93332392785094
aos,wfg3,numba,100000,26,50000,0.9646531920006964,0.9721616877723308
aos,wfg3,numba,100000,26,100000,1.9073248320055427,0.9740405436433156
aos,wfg3,numba,100000,27,5000,0.0877934150048531,0.92577961001259
aos,wfg3,numba,100000,27,10000,0.1845001430046977,0.9550271151721118
aos,wfg3,numba,100000,27,20000,0.4046086700036539,0.9687186170744996
aos,wfg3,numba,100000,27,50000,0.9811956090052264,0.9729348559991778
aos,wfg3,numba,100000,27,100000,1.9518253700007333,0.977541872240448
aos,wfg3,numba,100000,28,5000,0.0927641330054029,0.8655541603663579
aos,wfg3,numba,100000,28,10000,0.1936765340069541,0.9198170719137784
aos,wfg3,numba,100000,28,20000,0.4238392540064524,0.9563247827041088
aos,wfg3,numba,100000,28,50000,1.0143052240018733,0.9746092715691346
aos,wfg3,numba,100000,28,100000,2.0070397640010924,0.9791490276960848
aos,wfg3,numba,100000,29,5000,0.0916842309961794,0.902324506640994
aos,wfg3,numba,100000,29,10000,0.1915730420005275,0.952446979373078
aos,wfg3,numba,100000,29,20000,0.4228091219993075,0.9638973286937684
aos,wfg3,numba,100000,29,50000,1.0238032919951363,0.9745506413802772
aos,wfg3,numba,100000,29,100000,2.025832232000539,0.980967476727802
aos,wfg4,numba,100000,0,5000,0.0914499729988165,0.8522842282077953
aos,wfg4,numba,100000,0,10000,0.1882925209938548,0.917990115063879
aos,wfg4,numba,100000,0,20000,0.3807759249975788,0.9426153778280288
aos,wfg4,numba,100000,0,50000,0.955836007000471,0.9539755869533952
aos,wfg4,numba,100000,0,100000,1.914321440999629,0.9635793054085886
aos,wfg4,numba,100000,1,5000,0.0917332409953815,0.8842845891057732
aos,wfg4,numba,100000,1,10000,0.1895086789954803,0.9307560968649676
aos,wfg4,numba,100000,1,20000,0.4141479469981277,0.9481084724614128
aos,wfg4,numba,100000,1,50000,0.9949324509943837,0.9596620645910302
aos,wfg4,numba,100000,1,100000,1.96455907899508,0.9654134857069904
aos,wfg4,numba,100000,2,5000,0.0920994960033567,0.8732542574988567
aos,wfg4,numba,100000,2,10000,0.18845621800574,0.9097886761597602
aos,wfg4,numba,100000,2,20000,0.3802902480019838,0.9452856064047966
aos,wfg4,numba,100000,2,50000,0.955476389004616,0.9610041778130508
aos,wfg4,numba,100000,2,100000,1.9183269960049076,0.9684222840757304
aos,wfg4,numba,100000,3,5000,0.0901221550011541,0.8666441384265356
aos,wfg4,numba,100000,3,10000,0.1866488349987776,0.9177408831435624
aos,wfg4,numba,100000,3,20000,0.4122630130004836,0.9405760325987388
aos,wfg4,numba,100000,3,50000,0.9926032510047662,0.9588145513142676
aos,wfg4,numba,100000,3,100000,1.9580110750030144,0.9616036206372768
aos,wfg4,numba,100000,4,5000,0.0905391210035304,0.8633854872003701
aos,wfg4,numba,100000,4,10000,0.1862640870022005,0.9127828368185048
aos,wfg4,numba,100000,4,20000,0.405183274000592,0.936733035470145
aos,wfg4,numba,100000,4,50000,0.982532326997898,0.9585665849689036
aos,wfg4,numba,100000,4,100000,1.9457236110029044,0.9630349417773334
aos,wfg4,numba,100000,5,5000,0.0902474130052723,0.8738984814324781
aos,wfg4,numba,100000,5,10000,0.1867284830004791,0.915424518741565
aos,wfg4,numba,100000,5,20000,0.3789809090012568,0.937221394542332
aos,wfg4,numba,100000,5,50000,0.955271791004634,0.9574106749963484
aos,wfg4,numba,100000,5,100000,1.9163222839997616,0.9683170424675954
aos,wfg4,numba,100000,6,5000,0.0900150750021566,0.8807169543574073
aos,wfg4,numba,100000,6,10000,0.1871028300010948,0.9301989380380944
aos,wfg4,numba,100000,6,20000,0.4126486789973569,0.9523816184792878
aos,wfg4,numba,100000,6,50000,0.997995064004499,0.9603917544950406
aos,wfg4,numba,100000,6,100000,1.9729923870036143,0.9626896951696938
aos,wfg4,numba,100000,7,5000,0.0901324650039896,0.8655091588319278
aos,wfg4,numba,100000,7,10000,0.1856596830039052,0.919406614024907
aos,wfg4,numba,100000,7,20000,0.4095786870020674,0.9395483935410012
aos,wfg4,numba,100000,7,50000,0.9836770280016937,0.9600979026165276
aos,wfg4,numba,100000,7,100000,1.9403519980041888,0.9686534043384616
aos,wfg4,numba,100000,8,5000,0.0936201440053992,0.8898827236966977
aos,wfg4,numba,100000,8,10000,0.1919146090003778,0.9290253328621046
aos,wfg4,numba,100000,8,20000,0.4137536810012534,0.9421877713792308
aos,wfg4,numba,100000,8,50000,1.0081957570000668,0.9556600302823368
aos,wfg4,numba,100000,8,100000,1.9976091050048128,0.968895672590621
aos,wfg4,numba,100000,9,5000,0.0902041950030252,0.8813092177497017
aos,wfg4,numba,100000,9,10000,0.185393046005629,0.9215921088999116
aos,wfg4,numba,100000,9,20000,0.4074708960033604,0.938392623021538
aos,wfg4,numba,100000,9,50000,0.9828134160052286,0.9594924072398692
aos,wfg4,numba,100000,9,100000,1.938683182001114,0.9655604629425012
aos,wfg4,numba,100000,10,5000,0.0901457239961018,0.851435458161692
aos,wfg4,numba,100000,10,10000,0.1853067650008597,0.9025734427370492
aos,wfg4,numba,100000,10,20000,0.4083275769953616,0.9298123636189536
aos,wfg4,numba,100000,10,50000,0.9826205459976336,0.953060081577165
aos,wfg4,numba,100000,10,100000,1.937430393001705,0.9632198978759936
aos,wfg4,numba,100000,11,5000,0.090955338004278,0.8926493166255028
aos,wfg4,numba,100000,11,10000,0.1870895910033141,0.9292277887803696
aos,wfg4,numba,100000,11,20000,0.4155486960007692,0.9574195713347768
aos,wfg4,numba,100000,11,50000,0.9962105200029328,0.9646680136801404
aos,wfg4,numba,100000,11,100000,1.9628678139997648,0.9631018600995536
aos,wfg4,numba,100000,12,5000,0.0893342709969147,0.8875945903498279
aos,wfg4,numba,100000,12,10000,0.1845685219959705,0.9327912251352882
aos,wfg4,numba,100000,12,20000,0.4120874040017952,0.9485210300967168
aos,wfg4,numba,100000,12,50000,0.985067084999173,0.9614187845819936
aos,wfg4,numba,100000,12,100000,1.9397653619962512,0.9669463939013708
aos,wfg4,numba,100000,13,5000,0.0904997719990206,0.8616568374931163
aos,wfg4,numba,100000,13,10000,0.1864375560035114,0.9239532903886636
aos,wfg4,numba,100000,13,20000,0.4071244970036787,0.9459177066697256
aos,wfg4,numba,100000,13,50000,0.9855864310011384,0.9618118667945584
aos,wfg4,numba,100000,13,100000,1.9479221520014107,0.9616681026107908
aos,wfg4,numba,100000,14,5000,0.0901165339964791,0.8604468201012904
aos,wfg4,numba,100000,14,10000,0.1858261410015984,0.914317955688544
aos,wfg4,numba,100000,14,20000,0.4136016619959264,0.9457788362543336
aos,wfg4,numba,100000,14,50000,0.9890360520003014,0.962537411766473
aos,wfg4,numba,100000,14,100000,1.9460465390002355,0.9670147850725848
aos,wfg4,numba,100000,15,5000,0.0905999610040453,0.8924288340392035
